TF_SCO	TG_SCO	TF_gene_id	TG_gene_id	source
SCO0599	SCO2897	SC_RS04920	SC_RS16580	ZorroAranda2022_Inferred_BS
SCO3323	SCO0431	SC_RS18720	SC_RS04065	ZorroAranda2022_Inferred_BS
SCO0599	SCO7327	SC_RS04920	SC_RS38850	ZorroAranda2022_Inferred_BS
SCO4118	SCO0179	SC_RS22760	SC_RS02845	ZorroAranda2022_Inferred_BS
SCO3323	SCO4040	SC_RS18720		ZorroAranda2022_Inferred_BS
SCO0599	SCO4455	SC_RS04920	SC_RS24440	ZorroAranda2022_Inferred_BS
SCO0599	SCO4688	SC_RS04920	SC_RS25615	ZorroAranda2022_Inferred_BS
SCO3323	SCO5162	SC_RS18720	SC_RS27975	ZorroAranda2022_Inferred_BS
SCO5621	SCO7111	SC_RS30330	SC_RS37780	ZorroAranda2022_Inferred_BS
SCO5082	SCO4220	SC_RS27570	SC_RS23285	ZorroAranda2022_Inferred_BS
SCO0600	SCO1602	SC_RS04925	SC_RS10025	ZorroAranda2022_Inferred_BS
SCO5082	SCO2995	SC_RS27570	SC_RS17080	ZorroAranda2022_Inferred_BS
SCO3323	SCO4663	SC_RS18720	SC_RS25495	ZorroAranda2022_Inferred_BS
SCO0599	SCO1706	SC_RS04920	SC_RS10545	ZorroAranda2022_Inferred_BS
SCO5082	SCO0696	SC_RS27570	SC_RS05405	ZorroAranda2022_Inferred_BS
SCO3323	SCO4768	SC_RS18720	SC_RS26000	ZorroAranda2022_Inferred_BS
SCO0599	SCO0424	SC_RS04920	SC_RS04030	ZorroAranda2022_Inferred_BS
SCO0599	SCO2402	SC_RS04920	SC_RS14045	ZorroAranda2022_Inferred_BS
SCO0600	SCO2625	SC_RS04925	SC_RS15205	ZorroAranda2022_Inferred_BS
SCO0599	SCO7039	SC_RS04920		ZorroAranda2022_Inferred_BS
SCO0599	SCO7629	SC_RS04920	SC_RS40340	ZorroAranda2022_Inferred_BS
SCO3323	SCO4767	SC_RS18720	SC_RS25995	ZorroAranda2022_Inferred_BS
SCO5082	SCO7075	SC_RS27570	SC_RS37610	ZorroAranda2022_Inferred_BS
SCO3323	SCO2347	SC_RS18720	SC_RS13765	ZorroAranda2022_Inferred_BS
SCO0600	SCO6291	SC_RS04925	SC_RS33705	ZorroAranda2022_Inferred_BS
SCO0600	SCO5917	SC_RS04925	SC_RS31825	ZorroAranda2022_Inferred_BS
SCO4118	SCO1754	SC_RS22760	SC_RS10780	ZorroAranda2022_Inferred_BS
SCO0599	SCO2026	SC_RS04920	SC_RS12165	ZorroAranda2022_Inferred_BS
SCO0600	SCO2191	SC_RS04925	SC_RS12990	ZorroAranda2022_Inferred_BS
SCO5082	SCO0926	SC_RS27570	SC_RS06580	ZorroAranda2022_Inferred_BS
SCO0599	SCO6190	SC_RS04920	SC_RS33200	ZorroAranda2022_Inferred_BS
SCO0600	SCO7629	SC_RS04925	SC_RS40340	ZorroAranda2022_Inferred_BS
SCO0599	SCO7413	SC_RS04920	SC_RS39270	ZorroAranda2022_Inferred_BS
SCO3323	SCO7766	SC_RS18720	SC_RS40990	ZorroAranda2022_Inferred_BS
SCO0608	SCO2392	SC_RS04965	SC_RS13995	ZorroAranda2022_Inferred_BS
SCO0608	SCO7537	SC_RS04965	SC_RS39885	ZorroAranda2022_Inferred_BS
SCO3323	SCO6173	SC_RS18720	SC_RS33115	ZorroAranda2022_Inferred_BS
SCO0600	SCO3295	SC_RS04925	SC_RS18585	ZorroAranda2022_Inferred_BS
SCO0599	SCO3886	SC_RS04920	SC_RS21575	ZorroAranda2022_Inferred_BS
SCO0600	SCO3056	SC_RS04925	SC_RS17395	ZorroAranda2022_Inferred_BS
SCO0599	SCO1602	SC_RS04920	SC_RS10025	ZorroAranda2022_Inferred_BS
SCO3323	SCO1846	SC_RS18720	SC_RS11260	ZorroAranda2022_Inferred_BS
SCO5243	SCO3858	SC_RS28395	SC_RS21425	ZorroAranda2022_Inferred_BS
SCO5621	SCO6347	SC_RS30330	SC_RS33950	ZorroAranda2022_Inferred_BS
SCO0599	SCO0423	SC_RS04920	SC_RS04025	ZorroAranda2022_Inferred_BS
SCO0600	SCO2402	SC_RS04925	SC_RS14045	ZorroAranda2022_Inferred_BS
SCO3323	SCO2166	SC_RS18720	SC_RS12870	ZorroAranda2022_Inferred_BS
SCO0600	SCO2609	SC_RS04925	SC_RS15115	ZorroAranda2022_Inferred_BS
SCO0599	SCO2625	SC_RS04920	SC_RS15205	ZorroAranda2022_Inferred_BS
SCO0599	SCO5356	SC_RS04920	SC_RS28960	ZorroAranda2022_Inferred_BS
SCO0599	SCO2609	SC_RS04920	SC_RS15115	ZorroAranda2022_Inferred_BS
SCO0599	SCO2191	SC_RS04920	SC_RS12990	ZorroAranda2022_Inferred_BS
SCO0599	SCO2889	SC_RS04920	SC_RS16545	ZorroAranda2022_Inferred_BS
SCO0599	SCO4907	SC_RS04920	SC_RS26695	ZorroAranda2022_Inferred_BS
SCO0599	SCO0973	SC_RS04920	SC_RS06820	ZorroAranda2022_Inferred_BS
SCO0600	SCO2897	SC_RS04925	SC_RS16580	ZorroAranda2022_Inferred_BS
SCO0599	SCO6291	SC_RS04920	SC_RS33705	ZorroAranda2022_Inferred_BS
SCO0600	SCO7413	SC_RS04925	SC_RS39270	ZorroAranda2022_Inferred_BS
SCO0600	SCO1451	SC_RS04925	SC_RS09230	ZorroAranda2022_Inferred_BS
SCO0600	SCO7075	SC_RS04925	SC_RS37610	ZorroAranda2022_Inferred_BS
SCO0600	SCO3886	SC_RS04925	SC_RS21575	ZorroAranda2022_Inferred_BS
SCO1489	SCO4840	SC_RS09420	SC_RS26360	ZorroAranda2022_Inferred_BS
SCO5621	SCO5658	SC_RS30330	SC_RS30505	ZorroAranda2022_Inferred_BS
SCO0599	SCO2594	SC_RS04920	SC_RS15025	ZorroAranda2022_Inferred_BS
SCO0608	SCO3416	SC_RS04965	SC_RS19205	ZorroAranda2022_Inferred_BS
SCO0599	SCO1451	SC_RS04920	SC_RS09230	ZorroAranda2022_Inferred_BS
SCO0600	SCO7327	SC_RS04925	SC_RS38850	ZorroAranda2022_Inferred_BS
SCO0599	SCO5917	SC_RS04920	SC_RS31825	ZorroAranda2022_Inferred_BS
SCO0600	SCO6190	SC_RS04925	SC_RS33200	ZorroAranda2022_Inferred_BS
SCO0599	SCO7391	SC_RS04920		ZorroAranda2022_Inferred_BS
SCO0600	SCO5993	SC_RS04925	SC_RS32205	ZorroAranda2022_Inferred_BS
SCO0599	SCO7075	SC_RS04920	SC_RS37610	ZorroAranda2022_Inferred_BS
SCO0600	SCO0331	SC_RS04925	SC_RS03570	ZorroAranda2022_Inferred_BS
SCO3291	SCO2017	SC_RS18565	SC_RS12120	ZorroAranda2022_Inferred_BS
SCO5206	SCO3529	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO3291	SCO3752	SC_RS18565	SC_RS20885	ZorroAranda2022_Inferred_BS
SCO5206	SCO2001	SC_RS28210	SC_RS12035	ZorroAranda2022_Inferred_BS
SCO3291	SCO2456	SC_RS18565	SC_RS14315	ZorroAranda2022_Inferred_BS
SCO5206	SCO2710	SC_RS28210	SC_RS15635	ZorroAranda2022_Inferred_BS
SCO5206	SCO7414	SC_RS28210	SC_RS39275	ZorroAranda2022_Inferred_BS
SCO3291	SCO3779	SC_RS18565	SC_RS21015	ZorroAranda2022_Inferred_BS
SCO3291	SCO5212	SC_RS18565	SC_RS28240	ZorroAranda2022_Inferred_BS
SCO3291	SCO0179	SC_RS18565	SC_RS02845	ZorroAranda2022_Inferred_BS
SCO3291	SCO5802	SC_RS18565	SC_RS31250	ZorroAranda2022_Inferred_BS
SCO3291	SCO7165	SC_RS18565	SC_RS38050	ZorroAranda2022_Inferred_BS
SCO5206	SCO3657	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO5206	SCO6465	SC_RS28210	SC_RS34520	ZorroAranda2022_Inferred_BS
SCO3291	SCO4146	SC_RS18565	SC_RS22920	ZorroAranda2022_Inferred_BS
SCO3291	SCO5535	SC_RS18565	SC_RS29860	ZorroAranda2022_Inferred_BS
SCO3291	SCO6884	SC_RS18565	SC_RS36620	ZorroAranda2022_Inferred_BS
SCO3291	SCO2492	SC_RS18565	SC_RS14510	ZorroAranda2022_Inferred_BS
SCO5206	SCO7361	SC_RS28210	SC_RS39010	ZorroAranda2022_Inferred_BS
SCO5216	SCO5418	SC_RS28260	SC_RS29270	ZorroAranda2022_Inferred_BS
SCO3291	SCO1049	SC_RS18565	SC_RS07200	ZorroAranda2022_Inferred_BS
SCO5216	SCO2451	SC_RS28260	SC_RS14290	ZorroAranda2022_Inferred_BS
SCO3291	SCO6665	SC_RS18565	SC_RS35510	ZorroAranda2022_Inferred_BS
SCO5206	SCO0260	SC_RS28210	SC_RS03220	ZorroAranda2022_Inferred_BS
SCO5206	SCO0214	SC_RS28210	SC_RS03015	ZorroAranda2022_Inferred_BS
SCO5206	SCO4044	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO5206	SCO5958	SC_RS28210	SC_RS32035	ZorroAranda2022_Inferred_BS
SCO5206	SCOr02	SC_RS28210	SC_RS08920	ZorroAranda2022_Inferred_BS
SCO3291	SCO3586	SC_RS18565	SC_RS20065	ZorroAranda2022_Inferred_BS
SCO3291	SCO3781	SC_RS18565	SC_RS21025	ZorroAranda2022_Inferred_BS
SCO3291	SCO0926	SC_RS18565	SC_RS06580	ZorroAranda2022_Inferred_BS
SCO5206	SCO3060	SC_RS28210	SC_RS17415	ZorroAranda2022_Inferred_BS
SCO3291	SCO0799	SC_RS18565	SC_RS05925	ZorroAranda2022_Inferred_BS
SCO5216	SCO2988	SC_RS28260	SC_RS17045	ZorroAranda2022_Inferred_BS
SCO5206	SCO5885	SC_RS28210	SC_RS31670	ZorroAranda2022_Inferred_BS
SCO5206	SCO6257	SC_RS28210	SC_RS33535	ZorroAranda2022_Inferred_BS
SCO5206	SCO1008	SC_RS28210	SC_RS07000	ZorroAranda2022_Inferred_BS
SCO5216	SCO1427	SC_RS28260	SC_RS09110	ZorroAranda2022_Inferred_BS
SCO5206	SCO5045	SC_RS28210	SC_RS27390	ZorroAranda2022_Inferred_BS
SCO3291	SCO4462	SC_RS18565	SC_RS24475	ZorroAranda2022_Inferred_BS
SCO5216	SCO4323	SC_RS28260	SC_RS23795	ZorroAranda2022_Inferred_BS
SCO3291	SCO1962	SC_RS18565	SC_RS11840	ZorroAranda2022_Inferred_BS
SCO3291	SCO0014	SC_RS18565	SC_RS02130	ZorroAranda2022_Inferred_BS
SCO3291	SCO6033	SC_RS18565	SC_RS32400	ZorroAranda2022_Inferred_BS
SCO3291	SCO6516	SC_RS18565	SC_RS34775	ZorroAranda2022_Inferred_BS
SCO3291	SCO2249	SC_RS18565	SC_RS13270	ZorroAranda2022_Inferred_BS
SCO5206	SCO0863	SC_RS28210	SC_RS06245	ZorroAranda2022_Inferred_BS
SCO5206	SCO7566	SC_RS28210	SC_RS40030	ZorroAranda2022_Inferred_BS
SCO5206	SCO6191	SC_RS28210	SC_RS33205	ZorroAranda2022_Inferred_BS
SCO5206	SCO2745	SC_RS28210	SC_RS15810	ZorroAranda2022_Inferred_BS
SCO5216	SCO5677	SC_RS28260	SC_RS30600	ZorroAranda2022_Inferred_BS
SCO5206	SCO1165	SC_RS28210	SC_RS07775	ZorroAranda2022_Inferred_BS
SCO5206	SCO4043	SC_RS28210	SC_RS22340	ZorroAranda2022_Inferred_BS
SCO5216	SCO3752	SC_RS28260	SC_RS20885	ZorroAranda2022_Inferred_BS
SCO5206	SCO2326	SC_RS28210	SC_RS13660	ZorroAranda2022_Inferred_BS
SCO5206	SCO3906	SC_RS28210	SC_RS21675	ZorroAranda2022_Inferred_BS
SCO5206	SCO1609	SC_RS28210	SC_RS10055	ZorroAranda2022_Inferred_BS
SCO5206	SCO2849	SC_RS28210	SC_RS16345	ZorroAranda2022_Inferred_BS
SCO3291	SCO1723	SC_RS18565	SC_RS10625	ZorroAranda2022_Inferred_BS
SCO5206	SCO5583	SC_RS28210	SC_RS30135	ZorroAranda2022_Inferred_BS
SCO3291	SCO1779	SC_RS18565	SC_RS10905	ZorroAranda2022_Inferred_BS
SCO5206	SCO2027	SC_RS28210	SC_RS12170	ZorroAranda2022_Inferred_BS
SCO5206	SCO7415	SC_RS28210	SC_RS39280	ZorroAranda2022_Inferred_BS
SCO3291	SCO4915	SC_RS18565	SC_RS26735	ZorroAranda2022_Inferred_BS
SCO3291	SCO4160	SC_RS18565	SC_RS22990	ZorroAranda2022_Inferred_BS
SCO5206	SCO5053	SC_RS28210	SC_RS27425	ZorroAranda2022_Inferred_BS
SCO3291	SCO3185	SC_RS18565	SC_RS18040	ZorroAranda2022_Inferred_BS
SCO5206	SCO5942	SC_RS28210	SC_RS31955	ZorroAranda2022_Inferred_BS
SCO5206	SCO2107	SC_RS28210	SC_RS12575	ZorroAranda2022_Inferred_BS
SCO5206	SCO0213	SC_RS28210	SC_RS03010	ZorroAranda2022_Inferred_BS
SCO5206	SCO4283	SC_RS28210	SC_RS23600	ZorroAranda2022_Inferred_BS
SCO3291	SCO6091	SC_RS18565	SC_RS32695	ZorroAranda2022_Inferred_BS
SCO5206	SCO2068	SC_RS28210	SC_RS12380	ZorroAranda2022_Inferred_BS
SCO3291	SCO4609	SC_RS18565	SC_RS25200	ZorroAranda2022_Inferred_BS
SCO3291	SCO3778	SC_RS18565	SC_RS21010	ZorroAranda2022_Inferred_BS
SCO5206	SCO3695	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO5206	SCO3696	SC_RS28210	SC_RS20615	ZorroAranda2022_Inferred_BS
SCO3291	SCO4374	SC_RS18565	SC_RS24040	ZorroAranda2022_Inferred_BS
SCO3291	SCO3354	SC_RS18565		ZorroAranda2022_Inferred_BS
SCO5206	SCO6295	SC_RS28210	SC_RS33725	ZorroAranda2022_Inferred_BS
SCO5206	SCO5878	SC_RS28210	SC_RS31635	ZorroAranda2022_Inferred_BS
SCO3291	SCO0058	SC_RS18565		ZorroAranda2022_Inferred_BS
SCO3291	SCO3119	SC_RS18565	SC_RS17725	ZorroAranda2022_Inferred_BS
SCO5206	SCO6717	SC_RS28210	SC_RS35775	ZorroAranda2022_Inferred_BS
SCO3291	SCO1529	SC_RS18565	SC_RS09615	ZorroAranda2022_Inferred_BS
SCO3291	SCO2946	SC_RS18565	SC_RS16835	ZorroAranda2022_Inferred_BS
SCO3291	SCO4233	SC_RS18565	SC_RS23350	ZorroAranda2022_Inferred_BS
SCO5206	SCO1674	SC_RS28210	SC_RS10380	ZorroAranda2022_Inferred_BS
SCO3291	SCO6153	SC_RS18565	SC_RS33015	ZorroAranda2022_Inferred_BS
SCO3291	SCO0442	SC_RS18565	SC_RS04120	ZorroAranda2022_Inferred_BS
SCO3291	SCO6114	SC_RS18565	SC_RS32815	ZorroAranda2022_Inferred_BS
SCO3291	SCO4816	SC_RS18565	SC_RS26245	ZorroAranda2022_Inferred_BS
SCO3291	SCO6670	SC_RS18565	SC_RS35535	ZorroAranda2022_Inferred_BS
SCO3291	SCO4914	SC_RS18565	SC_RS26730	ZorroAranda2022_Inferred_BS
SCO5206	SCO0866	SC_RS28210	SC_RS06260	ZorroAranda2022_Inferred_BS
SCO3291	SCO3901	SC_RS18565	SC_RS21650	ZorroAranda2022_Inferred_BS
SCO3291	SCO4159	SC_RS18565	SC_RS22985	ZorroAranda2022_Inferred_BS
SCO3291	SCO1040	SC_RS18565	SC_RS07155	ZorroAranda2022_Inferred_BS
SCO3291	SCO5356	SC_RS18565	SC_RS28960	ZorroAranda2022_Inferred_BS
SCO3291	SCO2688	SC_RS18565	SC_RS15530	ZorroAranda2022_Inferred_BS
SCO5206	SCO6040	SC_RS28210	SC_RS32440	ZorroAranda2022_Inferred_BS
SCO3291	SCO6440	SC_RS18565	SC_RS34395	ZorroAranda2022_Inferred_BS
SCO3291	SCO0817	SC_RS18565	SC_RS06015	ZorroAranda2022_Inferred_BS
SCO3291	SCO3184	SC_RS18565	SC_RS18035	ZorroAranda2022_Inferred_BS
SCO5206	SCO6984	SC_RS28210	SC_RS37135	ZorroAranda2022_Inferred_BS
SCO5206	SCO5591	SC_RS28210	SC_RS30175	ZorroAranda2022_Inferred_BS
SCO5216	SCO0850	SC_RS28260	SC_RS06180	ZorroAranda2022_Inferred_BS
SCO5206	SCO3734	SC_RS28210	SC_RS20800	ZorroAranda2022_Inferred_BS
SCO5206	SCO5596	SC_RS28210	SC_RS30200	ZorroAranda2022_Inferred_BS
SCO5216	SCO4264	SC_RS28260	SC_RS23505	ZorroAranda2022_Inferred_BS
SCO3291	SCO6885	SC_RS18565	SC_RS36625	ZorroAranda2022_Inferred_BS
SCO5206	SCO6041	SC_RS28210	SC_RS32445	ZorroAranda2022_Inferred_BS
SCO3291	SCO3755	SC_RS18565	SC_RS20900	ZorroAranda2022_Inferred_BS
SCO3291	SCO1332	SC_RS18565		ZorroAranda2022_Inferred_BS
SCO5216	SCO0274	SC_RS28260	SC_RS03290	ZorroAranda2022_Inferred_BS
SCO3291	SCO0940	SC_RS18565	SC_RS06650	ZorroAranda2022_Inferred_BS
SCO3291	SCO2526	SC_RS18565	SC_RS14680	ZorroAranda2022_Inferred_BS
SCO5206	SCO2357	SC_RS28210	SC_RS13820	ZorroAranda2022_Inferred_BS
SCO5206	SCO0900	SC_RS28210	SC_RS06445	ZorroAranda2022_Inferred_BS
SCO3291	SCO2988	SC_RS18565	SC_RS17045	ZorroAranda2022_Inferred_BS
SCO5206	SCO6005	SC_RS28210	SC_RS32265	ZorroAranda2022_Inferred_BS
SCO5216	SCO0849	SC_RS28260	SC_RS06175	ZorroAranda2022_Inferred_BS
SCO3291	SCO3131	SC_RS18565	SC_RS17780	ZorroAranda2022_Inferred_BS
SCO5206	SCO7245	SC_RS28210	SC_RS38440	ZorroAranda2022_Inferred_BS
SCO5206	SCO3778	SC_RS28210	SC_RS21010	ZorroAranda2022_Inferred_BS
SCO3291	SCO0119	SC_RS18565	SC_RS02565	ZorroAranda2022_Inferred_BS
SCO3291	SCO2264	SC_RS18565	SC_RS13345	ZorroAranda2022_Inferred_BS
SCO3291	SCO0753	SC_RS18565	SC_RS05695	ZorroAranda2022_Inferred_BS
SCO3291	SCO6439	SC_RS18565	SC_RS34390	ZorroAranda2022_Inferred_BS
SCO3291	SCO0898	SC_RS18565	SC_RS06435	ZorroAranda2022_Inferred_BS
SCO3291	SCOt23	SC_RS18565	SC_RS16605	ZorroAranda2022_Inferred_BS
SCO3291	SCO6092	SC_RS18565	SC_RS32700	ZorroAranda2022_Inferred_BS
SCO5206	SCO2479	SC_RS28210	SC_RS14445	ZorroAranda2022_Inferred_BS
SCO3291	SCO6963	SC_RS18565	SC_RS37020	ZorroAranda2022_Inferred_BS
SCO5206	SCO6713	SC_RS28210	SC_RS35750	ZorroAranda2022_Inferred_BS
SCO3291	SCO6032	SC_RS18565	SC_RS32395	ZorroAranda2022_Inferred_BS
SCO5206	SCO5042	SC_RS28210	SC_RS27375	ZorroAranda2022_Inferred_BS
SCO5206	SCO7358	SC_RS28210	SC_RS38995	ZorroAranda2022_Inferred_BS
SCO3291	SCO7833	SC_RS18565	SC_RS41305	ZorroAranda2022_Inferred_BS
SCO3291	SCO4201	SC_RS18565	SC_RS23190	ZorroAranda2022_Inferred_BS
SCO5206	SCO5707	SC_RS28210	SC_RS30750	ZorroAranda2022_Inferred_BS
SCO3291	SCO2104	SC_RS18565	SC_RS12560	ZorroAranda2022_Inferred_BS
SCO5206	SCO4940	SC_RS28210	SC_RS26865	ZorroAranda2022_Inferred_BS
SCO3291	SCO5532	SC_RS18565	SC_RS29845	ZorroAranda2022_Inferred_BS
SCO5206	SCO5654	SC_RS28210	SC_RS30485	ZorroAranda2022_Inferred_BS
SCO5206	SCO2842	SC_RS28210	SC_RS16315	ZorroAranda2022_Inferred_BS
SCO3291	SCO3103	SC_RS18565	SC_RS17640	ZorroAranda2022_Inferred_BS
SCO5206	SCO1574	SC_RS28210	SC_RS09885	ZorroAranda2022_Inferred_BS
SCO5206	SCO3667	SC_RS28210	SC_RS20470	ZorroAranda2022_Inferred_BS
SCO5206	SCO3686	SC_RS28210	SC_RS20565	ZorroAranda2022_Inferred_BS
SCO3291	SCO1598	SC_RS18565	SC_RS10005	ZorroAranda2022_Inferred_BS
SCO5216	SCO0167	SC_RS28260	SC_RS02780	ZorroAranda2022_Inferred_BS
SCO3291	SCO5101	SC_RS18565	SC_RS27665	ZorroAranda2022_Inferred_BS
SCO3291	SCO1770	SC_RS18565		ZorroAranda2022_Inferred_BS
SCO3291	SCO5194	SC_RS18565	SC_RS28135	ZorroAranda2022_Inferred_BS
SCO5216	SCO1973	SC_RS28260	SC_RS11895	ZorroAranda2022_Inferred_BS
SCO3291	SCO0927	SC_RS18565	SC_RS06585	ZorroAranda2022_Inferred_BS
SCO5206	SCO7253	SC_RS28210	SC_RS38480	ZorroAranda2022_Inferred_BS
SCO3291	SCO1724	SC_RS18565	SC_RS10630	ZorroAranda2022_Inferred_BS
SCO5206	SCO0842	SC_RS28210	SC_RS06140	ZorroAranda2022_Inferred_BS
SCO3291	SCO3298	SC_RS18565	SC_RS18600	ZorroAranda2022_Inferred_BS
SCO5206	SCO6686	SC_RS28210	SC_RS35615	ZorroAranda2022_Inferred_BS
SCO3291	SCO6517	SC_RS18565	SC_RS34780	ZorroAranda2022_Inferred_BS
SCO5206	SCO3905	SC_RS28210	SC_RS21670	ZorroAranda2022_Inferred_BS
SCO3291	SCO1503	SC_RS18565	SC_RS09490	ZorroAranda2022_Inferred_BS
SCO3291	SCO1504	SC_RS18565	SC_RS09495	ZorroAranda2022_Inferred_BS
SCO3291	SCO2392	SC_RS18565	SC_RS13995	ZorroAranda2022_Inferred_BS
SCO5216	SCO2614	SC_RS28260	SC_RS15140	ZorroAranda2022_Inferred_BS
SCO3291	SCO0796	SC_RS18565	SC_RS05910	ZorroAranda2022_Inferred_BS
SCO5216	SCO1974	SC_RS28260		ZorroAranda2022_Inferred_BS
SCO3291	SCO4324	SC_RS18565	SC_RS23800	ZorroAranda2022_Inferred_BS
SCO5206	SCO2175	SC_RS28210	SC_RS12915	ZorroAranda2022_Inferred_BS
SCO3291	SCO6669	SC_RS18565	SC_RS35530	ZorroAranda2022_Inferred_BS
SCO3291	SCO2934	SC_RS18565	SC_RS16770	ZorroAranda2022_Inferred_BS
SCO3291	SCO0880	SC_RS18565	SC_RS06335	ZorroAranda2022_Inferred_BS
SCO3291	SCO4216	SC_RS18565	SC_RS23265	ZorroAranda2022_Inferred_BS
SCO5206	SCOr14	SC_RS28210	SC_RS22790	ZorroAranda2022_Inferred_BS
SCO3291	SCO7430	SC_RS18565	SC_RS39355	ZorroAranda2022_Inferred_BS
SCO5206	SCO3311	SC_RS28210	SC_RS18660	ZorroAranda2022_Inferred_BS
SCO5206	SCO7010	SC_RS28210	SC_RS37275	ZorroAranda2022_Inferred_BS
SCO5206	SCO4827	SC_RS28210	SC_RS26295	ZorroAranda2022_Inferred_BS
SCO5206	SCO1575	SC_RS28210	SC_RS09890	ZorroAranda2022_Inferred_BS
SCO3291	SCO5099	SC_RS18565	SC_RS27655	ZorroAranda2022_Inferred_BS
SCO3291	SCO0532	SC_RS18565	SC_RS04575	ZorroAranda2022_Inferred_BS
SCO5206	SCO6267	SC_RS28210	SC_RS33585	ZorroAranda2022_Inferred_BS
SCO5206	SCO2174	SC_RS28210	SC_RS12910	ZorroAranda2022_Inferred_BS
SCO3291	SCO2069	SC_RS18565	SC_RS12385	ZorroAranda2022_Inferred_BS
SCO5206	SCO4202	SC_RS28210	SC_RS23195	ZorroAranda2022_Inferred_BS
SCO5206	SCO6635	SC_RS28210	SC_RS35370	ZorroAranda2022_Inferred_BS
SCO3291	SCO7718	SC_RS18565	SC_RS40775	ZorroAranda2022_Inferred_BS
SCO5216	SCO3765	SC_RS28260	SC_RS20945	ZorroAranda2022_Inferred_BS
SCO3291	SCO1444	SC_RS18565	SC_RS09195	ZorroAranda2022_Inferred_BS
SCO5206	SCO4479	SC_RS28210	SC_RS24555	ZorroAranda2022_Inferred_BS
SCO5206	SCO6408	SC_RS28210	SC_RS34235	ZorroAranda2022_Inferred_BS
SCO5216	SCO3766	SC_RS28260	SC_RS20950	ZorroAranda2022_Inferred_BS
SCO3291	SCO7203	SC_RS18565	SC_RS38230	ZorroAranda2022_Inferred_BS
SCO5206	SCO2106	SC_RS28210	SC_RS12570	ZorroAranda2022_Inferred_BS
SCO5216	SCO4935	SC_RS28260	SC_RS26840	ZorroAranda2022_Inferred_BS
SCO5216	SCO0673	SC_RS28260	SC_RS05285	ZorroAranda2022_Inferred_BS
SCO5206	SCOr05	SC_RS28210	SC_RS10975	ZorroAranda2022_Inferred_BS
SCO5206	SCO2569	SC_RS28210	SC_RS14895	ZorroAranda2022_Inferred_BS
SCO3291	SCO2657	SC_RS18565	SC_RS15360	ZorroAranda2022_Inferred_BS
SCO5206	SCO4437	SC_RS28210	SC_RS24350	ZorroAranda2022_Inferred_BS
SCO3291	SCO6485	SC_RS18565	SC_RS34620	ZorroAranda2022_Inferred_BS
SCO5206	SCO4288	SC_RS28210	SC_RS23625	ZorroAranda2022_Inferred_BS
SCO5206	SCO0179	SC_RS28210	SC_RS02845	ZorroAranda2022_Inferred_BS
SCO5206	SCO5044	SC_RS28210	SC_RS27385	ZorroAranda2022_Inferred_BS
SCO5206	SCO2478	SC_RS28210	SC_RS14440	ZorroAranda2022_Inferred_BS
SCO3291	SCO0804	SC_RS18565	SC_RS05950	ZorroAranda2022_Inferred_BS
SCO5206	SCO6466	SC_RS28210	SC_RS34525	ZorroAranda2022_Inferred_BS
SCO5206	SCO3687	SC_RS28210	SC_RS20570	ZorroAranda2022_Inferred_BS
SCO3291	SCO3003	SC_RS18565	SC_RS17115	ZorroAranda2022_Inferred_BS
SCO5206	SCO6581	SC_RS28210	SC_RS35100	ZorroAranda2022_Inferred_BS
SCO3291	SCO2525	SC_RS18565	SC_RS14675	ZorroAranda2022_Inferred_BS
SCO5216	SCO0372	SC_RS28260	SC_RS03770	ZorroAranda2022_Inferred_BS
SCO3291	SCO4297	SC_RS18565	SC_RS23670	ZorroAranda2022_Inferred_BS
SCO5206	SCO0332	SC_RS28210	SC_RS03575	ZorroAranda2022_Inferred_BS
SCO3291	SCO2171	SC_RS18565	SC_RS12895	ZorroAranda2022_Inferred_BS
SCO5206	SCO1007	SC_RS28210	SC_RS06995	ZorroAranda2022_Inferred_BS
SCO5206	SCO3176	SC_RS28210	SC_RS17990	ZorroAranda2022_Inferred_BS
SCO3291	SCO1445	SC_RS18565	SC_RS09200	ZorroAranda2022_Inferred_BS
SCO5206	SCO2744	SC_RS28210	SC_RS15805	ZorroAranda2022_Inferred_BS
SCO5216	SCO1542	SC_RS28260	SC_RS09695	ZorroAranda2022_Inferred_BS
SCO5216	SCO5767	SC_RS28260	SC_RS31065	ZorroAranda2022_Inferred_BS
SCO5206	SCO2028	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO3291	SCO6799	SC_RS18565	SC_RS36175	ZorroAranda2022_Inferred_BS
SCO3291	SCO5465	SC_RS18565		ZorroAranda2022_Inferred_BS
SCO3291	SCO0210	SC_RS18565	SC_RS02995	ZorroAranda2022_Inferred_BS
SCO3291	SCO6968	SC_RS18565	SC_RS37050	ZorroAranda2022_Inferred_BS
SCO3291	SCO0761	SC_RS18565	SC_RS05735	ZorroAranda2022_Inferred_BS
SCO3291	SCO2070	SC_RS18565	SC_RS12390	ZorroAranda2022_Inferred_BS
SCO5206	SCO6963	SC_RS28210	SC_RS37020	ZorroAranda2022_Inferred_BS
SCO3291	SCO5151	SC_RS18565	SC_RS27920	ZorroAranda2022_Inferred_BS
