idx	TF_name	TF_SCO	TF_description	TG_name	TG_SCO	experiment	evidence	regulatory_function	evidence_classification	PubMed ID	Reference DOI	Year	Notes	TF_gene_id	TG_gene_id	source
	whiG	SCO5621	RNA polymerase sigma factor WhiG	whiH	SCO5819	IVT, S1	IVTA	activation	Strong	9701826	10.1046/j.1365-2958.1998.00939.x	1998		SC_RS30330	SC_RS31335	ZorroAranda2022_Curated
	whiH	SCO5819	Sporulation transcription factor, WhiH	whiH	SCO5819	S1	GEA	repression	Weak	9701826	10.1046/j.1365-2958.1998.00939.x	1998		SC_RS31335	SC_RS31335	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	trxA	SCO3889	IVT, S1	IVTA	activation	Strong	9755177	10.1093/emboj/17.19.5776	1998		SC_RS28260	SC_RS21590	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	trxB	SCO3890	IVT, S1	IVTA	activation	Strong	9755177	10.1093/emboj/17.19.5776	1998		SC_RS28260	SC_RS21595	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	sigR	SCO5216	IVT, S1	IVTA	activation	Strong	9755177	10.1093/emboj/17.19.5776	1998		SC_RS28260	SC_RS28260	ZorroAranda2022_Curated
	sigE	SCO3356	RNA polymerase sigma-E factor	hrdD	SCO3202	IVT, S1	IVTA	activation	Strong	9864331	10.1128/JB.181.1.204-211.1999	1999		SC_RS18895	SC_RS18125	ZorroAranda2022_Curated
	sigE	SCO3356	RNA polymerase sigma-E factor	sigE	SCO3356	S1	GEA	repression	Weak	10411727	10.1046/j.1365-2958.1999.01452.x	1999		SC_RS18895	SC_RS18895	ZorroAranda2022_Curated
	cseB	SCO3358	Transcriptional regulatory protein CseB	sigE	SCO3356	S1	GEA	activation	Weak	10411727	10.1046/j.1365-2958.1999.01452.x	1999		SC_RS18905	SC_RS18895	ZorroAranda2022_Curated
	amfC	SCO4184	Aerial mycelium formation (AmfC)	actII-orf4	SCO5085	S1	GEA	activation	Weak	10517580	10.1099/00221287-145-9-2273	1999		SC_RS23105	SC_RS27585	ZorroAranda2022_Curated
	bldD	SCO1489	Putative DNA-binding protein	bldD	SCO1489	FP, EMSA	BPP	repression	Strong	10542188	10.1128/JB.181.21.6832-6835.1999	1999		SC_RS09420	SC_RS09420	ZorroAranda2022_Curated
	actII-orf4	SCO5085	Probable actinorhodin operon activatory protein	actVI-orfA	SCO5071	FP, EMSA, S1	BPP	activation	Strong	10559161	10.1128/JB.181.22.6958-6968.1999	1999		SC_RS27585	SC_RS27515	ZorroAranda2022_Curated
	actII-orf4	SCO5085	Probable actinorhodin operon activatory protein	actVI-orf1	SCO5072	FP, EMSA, S1	BPP	activation	Strong	10559161	10.1128/JB.181.22.6958-6968.1999	1999		SC_RS27585	SC_RS27520	ZorroAranda2022_Curated
	actII-orf4	SCO5085	Probable actinorhodin operon activatory protein	actIII	SCO5086	S1	GEA	activation	Weak	10559161	10.1128/JB.181.22.6958-6968.1999	1999		SC_RS27585	SC_RS27590	ZorroAranda2022_Curated
	actII-orf4	SCO5085	Probable actinorhodin operon activatory protein	actI-orf1	SCO5087	S1	GEA	activation	Weak	10559161	10.1128/JB.181.22.6958-6968.1999	1999		SC_RS27585	SC_RS27595	ZorroAranda2022_Curated
	whiG	SCO5621	RNA polymerase sigma factor WhiG	whiI	SCO6029	IVT, S1	IVTA	activation	Strong	10564501	10.1046/j.1365-2958.1999.01630.x	1999		SC_RS30330	SC_RS32380	ZorroAranda2022_Curated
	whiH	SCO5819	Sporulation transcription factor, WhiH	whiI	SCO6029	S1	GEA	repression	Weak	10564501	10.1046/j.1365-2958.1999.01630.x	1999		SC_RS31335	SC_RS32380	ZorroAranda2022_Curated
	whiI	SCO6029	Two-component regulator	whiH	SCO5819	S1	GEA	repression	Weak	10564501	10.1046/j.1365-2958.1999.01630.x	1999		SC_RS32380	SC_RS31335	ZorroAranda2022_Curated
	whiI	SCO6029	Two-component regulator	whiI	SCO6029	S1	GEA	repression	Weak	10564501	10.1046/j.1365-2958.1999.01630.x	1999		SC_RS32380	SC_RS32380	ZorroAranda2022_Curated
	furA	SCO0561	Fe regulatory protein (Ferric uptake regulator homolog)	catC, cpeB	SCO0560	EMSA, S1 	BPP	repression	Strong	10850993	10.1128/jb.182.13.3767-3774.2000	2000		SC_RS04725	SC_RS04720	ZorroAranda2022_Curated
	furA	SCO0561	Fe regulatory protein (Ferric uptake regulator homolog)	furA	SCO0561	EMSA, S1 	BPP	repression	Strong	10850993	10.1128/jb.182.13.3767-3774.2000	2000		SC_RS04725	SC_RS04725	ZorroAranda2022_Curated
	bldN	SCO3323	Putative RNA polymerase sigma factor	bldM	SCO4768	IVT, S1	IVTA	activation	Strong	10913095	10.1128/JB.182.16.4606-4616.2000	2000		SC_RS18720	SC_RS26000	ZorroAranda2022_Curated
	adpA, bldH	SCO2792	AraC-family transcriptional regulator	bldN	SCO3323	S1	GEA	activation	Weak	10913095	10.1128/JB.182.16.4606-4616.2000	2000		SC_RS16045	SC_RS18720	ZorroAranda2022_Curated
	bldG	SCO3549	Anti-sigma-B factor antagonist (Anti-anti-sigma-B factor)	bldN	SCO3323	S1	GEA	activation	Weak	10913095	10.1128/JB.182.16.4606-4616.2000	2000		SC_RS19880	SC_RS18720	ZorroAranda2022_Curated
	afsR, afsB	SCO4426	Regulatory protein AfsR	actII-orf4	SCO5085	S1	GEA	activation	Weak	10972819	10.1046/j.1365-2958.2000.02022.x	2000		SC_RS24295	SC_RS27585	ZorroAranda2022_Curated
	afsR, afsB	SCO4426	Regulatory protein AfsR	redD	SCO5877	S1	GEA	activation	Weak	10972819	10.1046/j.1365-2958.2000.02022.x	2000		SC_RS24295	SC_RS31630	ZorroAranda2022_Curated
	hrdB	SCO5820	RNA polymerase principal sigma factor HrdB	actII-orf4	SCO5085	S1	GEA	activation	Weak	10972819	10.1046/j.1365-2958.2000.02022.x	2000		SC_RS31340	SC_RS27585	ZorroAranda2022_Curated
	hrdB	SCO5820	RNA polymerase principal sigma factor HrdB	redD	SCO5877	S1	GEA	activation	Weak	10972819	10.1046/j.1365-2958.2000.02022.x	2000		SC_RS31340	SC_RS31630	ZorroAranda2022_Curated
	catR	SCO5206	Hydrogen peroxide sensitive repressor	catA, katA	SCO0379	EMSA, S1	BPP	repression	Strong	10991944	10.1074/jbc.M006079200	2000		SC_RS28210	SC_RS03805	ZorroAranda2022_Curated
	catR	SCO5206	Hydrogen peroxide sensitive repressor	catR	SCO5206	EMSA, S1	BPP	repression	Strong	10991944	10.1074/jbc.M006079200	2000		SC_RS28210	SC_RS28210	ZorroAranda2022_Curated
	whiA	SCO1950	Probable cell division protein WhiA	ftsZ	SCO2082	S1	GEA	activation	Weak	11115109	10.1046/j.1365-2958.2000.02177.x	2000		SC_RS11780	SC_RS12450	ZorroAranda2022_Curated
	whiB	SCO3034	Transcriptional regulator WhiB	ftsZ	SCO2082	S1	GEA	activation	Weak	11115109	10.1046/j.1365-2958.2000.02177.x	2000		SC_RS17285	SC_RS12450	ZorroAranda2022_Curated
	whiJ	SCO4543	Uncharacterized protein	ftsZ	SCO2082	S1	GEA	activation	Weak	11115109	10.1046/j.1365-2958.2000.02177.x	2000		SC_RS24870	SC_RS12450	ZorroAranda2022_Curated
	whiG	SCO5621	RNA polymerase sigma factor WhiG	ftsZ	SCO2082	S1	GEA	activation	Weak	11115109	10.1046/j.1365-2958.2000.02177.x	2000		SC_RS30330	SC_RS12450	ZorroAranda2022_Curated
	whiH	SCO5819	Sporulation transcription factor, WhiH	ftsZ	SCO2082	S1	GEA	activation	Weak	11115109	10.1046/j.1365-2958.2000.02177.x	2000		SC_RS31335	SC_RS12450	ZorroAranda2022_Curated
	whiI	SCO6029	Two-component regulator	ftsZ	SCO2082	S1	GEA	activation	Weak	11115109	10.1046/j.1365-2958.2000.02177.x	2000		SC_RS32380	SC_RS12450	ZorroAranda2022_Curated
	rsrA	SCO5217	Anti-sigma factor RsrA (Regulator of SigR)	sigR	SCO5216	IVT, S1	IVTA	repression	Strong	11251822	10.1046/j.1365-2958.2001.02298.x	2001		SC_RS28265	SC_RS28260	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	trxC	SCO0885	S1	GEA	activation	Weak	11251822	10.1046/j.1365-2958.2001.02298.x	2001		SC_RS28260	SC_RS06360	ZorroAranda2022_Curated
	bldD	SCO1489	Putative DNA-binding protein	bldN	SCO3323	FP, EMSA, S1	BPP	repression	Strong	11298292	10.1046/j.1365-2958.2001.02387.x	2001		SC_RS09420	SC_RS18720	ZorroAranda2022_Curated
	bldD	SCO1489	Putative DNA-binding protein	bdtA	SCO3328	FP, EMSA, S1	BPP	activation	Strong	11298292	10.1046/j.1365-2958.2001.02387.x	2001		SC_RS09420	SC_RS18745	ZorroAranda2022_Curated
	bldD	SCO1489	Putative DNA-binding protein	whiG	SCO5621	FP, EMSA, S1	BPP	repression	Strong	11298292	10.1046/j.1365-2958.2001.02387.x	2001		SC_RS09420	SC_RS30330	ZorroAranda2022_Curated
	bldD	SCO1489	Putative DNA-binding protein	sigH	SCO5243	FP, EMSA, S1	BPP	repression	Strong	11401688	10.1046/j.1365-2958.2001.02417.x	2001		SC_RS09420	SC_RS28395	ZorroAranda2022_Curated
	scbR	SCO6265	Gamma-butyrolactone binding protein	scbR	SCO6265	FP, EMSA, S1	BPP	repression	Strong	11555283	10.1046/j.1365-2958.2001.02562.x	2001		SC_RS33575	SC_RS33575	ZorroAranda2022_Curated
	scbR	SCO6265	Gamma-butyrolactone binding protein	scbA	SCO6266	FP, EMSA, S1	BPP	activation	Strong	11555283	10.1046/j.1365-2958.2001.02562.x	2001		SC_RS33575	SC_RS33580	ZorroAranda2022_Curated
	scbA	SCO6266	2-oxo-3-(phosphooxy)propyl 3-oxoalkanoate synthase	scbA	SCO6266	FP, EMSA, S1	BPP	activation	Strong	11555283	10.1046/j.1365-2958.2001.02562.x	2001		SC_RS33580	SC_RS33580	ZorroAranda2022_Curated
	sigB	SCO0600	RNA polymerase sigma factor sig8 (SigB)	sigB	SCO0600	IVT, S1	IVTA	repression	Strong	11679079	10.1046/j.1365-2958.2001.02622.x	2001		SC_RS04925	SC_RS04925	ZorroAranda2022_Curated
	sigB	SCO0600	RNA polymerase sigma factor sig8 (SigB)	catB	SCO0666	IVT, S1	IVTA	activation	Strong	11679079	10.1046/j.1365-2958.2001.02622.x	2001		SC_RS04925	SC_RS05250	ZorroAranda2022_Curated
	sigB	SCO0600	RNA polymerase sigma factor sig8 (SigB)	actII-orf4	SCO5085	S1	GEA	repression	Weak	11679079	10.1046/j.1365-2958.2001.02622.x	2001		SC_RS04925	SC_RS27585	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO0882	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS06345	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	trxC	SCO0885	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS06360	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	rbpA	SCO1421	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS09080	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	relA	SCO1513	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS09535	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO1995	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS12005	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO1997	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS12015	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	sufA	SCO2161	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS12850	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO2634	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS15245	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	pepN	SCO2643	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS15290	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO2849	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS16345	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	moaD	SCO2911	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS16655	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO3083	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS17530	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO3162	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS17920	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	hrdD	SCO3202	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS18125	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	folE	SCO3403	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS19140	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO3415	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS19200	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	trxB	SCO3890	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS21595	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	guaB	SCO4770	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS26010	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO5163	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS27980	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	moeB	SCO5178	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS28055	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	sigR	SCO5216	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS28260	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	rpmE1	SCO5359	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS28975	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO5465	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260		ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	cinA	SCO5754	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS31000	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	hflX	SCO5796	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS31220	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)		SCO6551	S1	GEA	activation	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS34945	ZorroAranda2022_Curated
	sigR	SCO5216	ECF RNA polymerase sigma factor SigR (Sigma-R factor)	phyA	SCO6759	S1	GEA	repression	Weak	11737643	10.1046/j.1365-2958.2001.02675.x	2001		SC_RS28260	SC_RS35980	ZorroAranda2022_Curated
	cdaR	SCO3217	Putative transcriptional regulator	hpgT	SCO3227	S1	GEA	activation	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18200	SC_RS18250	ZorroAranda2022_Curated
	cdaR	SCO3217	Putative transcriptional regulator	hmo	SCO3228	S1	GEA	activation	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18200	SC_RS18255	ZorroAranda2022_Curated
	cdaR	SCO3217	Putative transcriptional regulator	hmaS	SCO3229	S1	GEA	activation	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18200	SC_RS18260	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3199	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18110	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3200	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18115	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3201	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18120	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	hrdD	SCO3202	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18125	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3203	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18130	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3204	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18135	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3205	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18140	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3206	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18145	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3207	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18150	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3208	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18155	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3209	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18160	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	aro	SCO3210	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18165	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	trpC2	SCO3211	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18170	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	trpD2	SCO3212	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18175	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	trpG	SCO3213	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18180	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	trpE2	SCO3214	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18185	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	glmT	SCO3215	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18190	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3216	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18195	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	cdaR	SCO3217	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18200	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	cdaX	SCO3218	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18205	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3219	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18210	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3220	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18215	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3221	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18220	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3222	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18225	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3223	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18230	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3224	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18235	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	absA1	SCO3225	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18240	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	absA2	SCO3226	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18245	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	hpgT	SCO3227	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18250	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	hmo	SCO3228	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18255	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	hmaS	SCO3229	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18260	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	cdaPS1	SCO3230	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18265	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	cdaPS2	SCO3231	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18270	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	cdaPS3	SCO3232	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18275	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3233	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18280	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	hasP	SCO3234	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18285	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3235	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18290	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator	asnO	SCO3236	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18295	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3237	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18300	ZorroAranda2022_Curated
	absA2	SCO3226	Two component system response regulator		SCO3238	S1, RT-PCR 	GEA	repression	Weak	11790750	10.1128/JB.184.3.794-805.2002	2002		SC_RS18245	SC_RS18305	ZorroAranda2022_Curated
