pathway_id	pathway_name	gene
sco00660	C5-Branched dibasic acid metabolism	SCO5522
sco00660	C5-Branched dibasic acid metabolism	SCO5553
sco00660	C5-Branched dibasic acid metabolism	SCO5554
sco00660	C5-Branched dibasic acid metabolism	SCO6585
sco00660	C5-Branched dibasic acid metabolism	SCO6586
sco00660	C5-Branched dibasic acid metabolism	SCP1.303
sco00660	C5-Branched dibasic acid metabolism	SCP1.51c
sco00670	One carbon pool by folate	SCO1378
sco00670	One carbon pool by folate	SCO1476
sco00670	One carbon pool by folate	SCO1657
sco00670	One carbon pool by folate	SCO2103
sco00670	One carbon pool by folate	SCO2180
sco00670	One carbon pool by folate	SCO3023
sco00670	One carbon pool by folate	SCO3077
sco00670	One carbon pool by folate	SCO3183
sco00670	One carbon pool by folate	SCO3920
sco00670	One carbon pool by folate	SCO4403
sco00670	One carbon pool by folate	SCO4813
sco00670	One carbon pool by folate	SCO4814
sco00670	One carbon pool by folate	SCO4824
sco00670	One carbon pool by folate	SCO4828
sco00670	One carbon pool by folate	SCO4837
sco00670	One carbon pool by folate	SCO5364
sco00670	One carbon pool by folate	SCO5470
sco00670	One carbon pool by folate	SCO5471
sco00670	One carbon pool by folate	SCO5472
sco00670	One carbon pool by folate	SCO5657
sco00670	One carbon pool by folate	SCO5666
sco00670	One carbon pool by folate	SCO5743
sco00670	One carbon pool by folate	SCO6137
sco00680	Methane metabolism	SCO1214
sco00680	Methane metabolism	SCO1705
sco00680	Methane metabolism	SCO1808
sco00680	Methane metabolism	SCO2119
sco00680	Methane metabolism	SCO3036
sco00680	Methane metabolism	SCO3037
sco00680	Methane metabolism	SCO3096
sco00680	Methane metabolism	SCO3127
sco00680	Methane metabolism	SCO3478
sco00680	Methane metabolism	SCO3563
sco00680	Methane metabolism	SCO3649
sco00680	Methane metabolism	SCO4055
sco00680	Methane metabolism	SCO4209
sco00680	Methane metabolism	SCO4366
sco00680	Methane metabolism	SCO4429
sco00680	Methane metabolism	SCO4827
sco00680	Methane metabolism	SCO4837
sco00680	Methane metabolism	SCO5047
sco00680	Methane metabolism	SCO5364
sco00680	Methane metabolism	SCO5424
sco00680	Methane metabolism	SCO5425
sco00680	Methane metabolism	SCO5426
sco00680	Methane metabolism	SCO5470
sco00680	Methane metabolism	SCO5515
sco00680	Methane metabolism	SCO5557a
sco00680	Methane metabolism	SCO5852
sco00680	Methane metabolism	SCO6195
sco00680	Methane metabolism	SCO6440
sco00680	Methane metabolism	SCO6818
sco00680	Methane metabolism	SCO7611
sco00680	Methane metabolism	SCO7638
sco00710	Carbon fixation by Calvin cycle	SCO0208
sco00710	Carbon fixation by Calvin cycle	SCO0578
sco00710	Carbon fixation by Calvin cycle	SCO0579
sco00710	Carbon fixation by Calvin cycle	SCO1224
sco00710	Carbon fixation by Calvin cycle	SCO1464
sco00710	Carbon fixation by Calvin cycle	SCO1935
sco00710	Carbon fixation by Calvin cycle	SCO1936
sco00710	Carbon fixation by Calvin cycle	SCO1945
sco00710	Carbon fixation by Calvin cycle	SCO1946
sco00710	Carbon fixation by Calvin cycle	SCO1947
sco00710	Carbon fixation by Calvin cycle	SCO2494
sco00710	Carbon fixation by Calvin cycle	SCO2627
sco00710	Carbon fixation by Calvin cycle	SCO3127
sco00710	Carbon fixation by Calvin cycle	SCO3649
sco00710	Carbon fixation by Calvin cycle	SCO4827
sco00710	Carbon fixation by Calvin cycle	SCO5047
sco00710	Carbon fixation by Calvin cycle	SCO5852
sco00710	Carbon fixation by Calvin cycle	SCO6497
sco00710	Carbon fixation by Calvin cycle	SCO6662
sco00710	Carbon fixation by Calvin cycle	SCO6663
sco00710	Carbon fixation by Calvin cycle	SCO7040
sco00710	Carbon fixation by Calvin cycle	SCO7511
sco00720	Other carbon fixation pathways	SCO0208
sco00720	Other carbon fixation pathways	SCO0546
sco00720	Other carbon fixation pathways	SCO0922
sco00720	Other carbon fixation pathways	SCO0923
sco00720	Other carbon fixation pathways	SCO0924
sco00720	Other carbon fixation pathways	SCO2103
sco00720	Other carbon fixation pathways	SCO2494
sco00720	Other carbon fixation pathways	SCO3079
sco00720	Other carbon fixation pathways	SCO3127
sco00720	Other carbon fixation pathways	SCO3563
sco00720	Other carbon fixation pathways	SCO4502
sco00720	Other carbon fixation pathways	SCO4594
sco00720	Other carbon fixation pathways	SCO4595
sco00720	Other carbon fixation pathways	SCO4808
sco00720	Other carbon fixation pathways	SCO4809
sco00720	Other carbon fixation pathways	SCO4824
sco00720	Other carbon fixation pathways	SCO4827
sco00720	Other carbon fixation pathways	SCO4855
sco00720	Other carbon fixation pathways	SCO4856
sco00720	Other carbon fixation pathways	SCO4857
sco00720	Other carbon fixation pathways	SCO4858
sco00720	Other carbon fixation pathways	SCO4869
sco00720	Other carbon fixation pathways	SCO5042
sco00720	Other carbon fixation pathways	SCO5044
sco00720	Other carbon fixation pathways	SCO5106
sco00720	Other carbon fixation pathways	SCO5107
sco00720	Other carbon fixation pathways	SCO5398
sco00720	Other carbon fixation pathways	SCO5399
sco00720	Other carbon fixation pathways	SCO5424
sco00720	Other carbon fixation pathways	SCO5425
sco00720	Other carbon fixation pathways	SCO5999
sco00720	Other carbon fixation pathways	SCO6195
sco00720	Other carbon fixation pathways	SCO6269
sco00720	Other carbon fixation pathways	SCO6270
sco00720	Other carbon fixation pathways	SCO6585
sco00720	Other carbon fixation pathways	SCO6586
sco00720	Other carbon fixation pathways	SCO6731
sco00720	Other carbon fixation pathways	SCO6788
sco00720	Other carbon fixation pathways	SCO6832
sco00720	Other carbon fixation pathways	SCO6833
sco00720	Other carbon fixation pathways	SCO7000
sco00720	Other carbon fixation pathways	SCO7109
sco00730	Thiamine metabolism	SCO2104
sco00730	Thiamine metabolism	SCO2107
sco00730	Thiamine metabolism	SCO2109
sco00730	Thiamine metabolism	SCO2157
sco00730	Thiamine metabolism	SCO3928
sco00730	Thiamine metabolism	SCO4723
sco00730	Thiamine metabolism	SCO5211
sco00730	Thiamine metabolism	SCO5486
sco00730	Thiamine metabolism	SCO5562
sco00730	Thiamine metabolism	SCO5563
sco00730	Thiamine metabolism	SCO6013
sco00730	Thiamine metabolism	SCO6149
sco00730	Thiamine metabolism	SCO6768
sco00740	Riboflavin metabolism	SCO1440
sco00740	Riboflavin metabolism	SCO1441
sco00740	Riboflavin metabolism	SCO1443
sco00740	Riboflavin metabolism	SCO2687
sco00740	Riboflavin metabolism	SCO2688
sco00740	Riboflavin metabolism	SCO3295
sco00740	Riboflavin metabolism	SCO4492
sco00740	Riboflavin metabolism	SCO5711
sco00740	Riboflavin metabolism	SCO6655
sco00750	Vitamin B6 metabolism	SCO0299
sco00750	Vitamin B6 metabolism	SCO0429
sco00750	Vitamin B6 metabolism	SCO1522
sco00750	Vitamin B6 metabolism	SCO1523
sco00750	Vitamin B6 metabolism	SCO3730
sco00750	Vitamin B6 metabolism	SCO4293
sco00750	Vitamin B6 metabolism	SCO4366
sco00750	Vitamin B6 metabolism	SCO4387
sco00750	Vitamin B6 metabolism	SCO4418
sco00750	Vitamin B6 metabolism	SCO5355
sco00750	Vitamin B6 metabolism	SCO7264
sco00760	Nicotinate and nicotinamide metabolism	SCO0171
sco00760	Nicotinate and nicotinamide metabolism	SCO0410
sco00760	Nicotinate and nicotinamide metabolism	SCO0506
sco00760	Nicotinate and nicotinamide metabolism	SCO1204
sco00760	Nicotinate and nicotinamide metabolism	SCO1781
sco00760	Nicotinate and nicotinamide metabolism	SCO2162
sco00760	Nicotinate and nicotinamide metabolism	SCO2238
sco00760	Nicotinate and nicotinamide metabolism	SCO2579
sco00760	Nicotinate and nicotinamide metabolism	SCO2823
sco00760	Nicotinate and nicotinamide metabolism	SCO2843
sco00760	Nicotinate and nicotinamide metabolism	SCO2917
sco00760	Nicotinate and nicotinamide metabolism	SCO2918
sco00760	Nicotinate and nicotinamide metabolism	SCO3381
sco00760	Nicotinate and nicotinamide metabolism	SCO3382
sco00760	Nicotinate and nicotinamide metabolism	SCO4152
sco00760	Nicotinate and nicotinamide metabolism	SCO4780
sco00760	Nicotinate and nicotinamide metabolism	SCO4917
sco00760	Nicotinate and nicotinamide metabolism	SCO5186
sco00760	Nicotinate and nicotinamide metabolism	SCO5754
sco00760	Nicotinate and nicotinamide metabolism	SCO6464
sco00760	Nicotinate and nicotinamide metabolism	SCO7035
sco00760	Nicotinate and nicotinamide metabolism	SCO7622
sco00760	Nicotinate and nicotinamide metabolism	SCO7623
sco00770	Pantothenate and CoA biosynthesis	SCO0462
sco00770	Pantothenate and CoA biosynthesis	SCO0978
sco00770	Pantothenate and CoA biosynthesis	SCO1477
sco00770	Pantothenate and CoA biosynthesis	SCO1546
sco00770	Pantothenate and CoA biosynthesis	SCO1706
sco00770	Pantothenate and CoA biosynthesis	SCO1996
sco00770	Pantothenate and CoA biosynthesis	SCO2256
sco00770	Pantothenate and CoA biosynthesis	SCO2769
sco00770	Pantothenate and CoA biosynthesis	SCO3072
sco00770	Pantothenate and CoA biosynthesis	SCO3345
sco00770	Pantothenate and CoA biosynthesis	SCO3380
sco00770	Pantothenate and CoA biosynthesis	SCO3383
sco00770	Pantothenate and CoA biosynthesis	SCO3420
sco00770	Pantothenate and CoA biosynthesis	SCO4738
sco00770	Pantothenate and CoA biosynthesis	SCO4744
sco00770	Pantothenate and CoA biosynthesis	SCO4913
sco00770	Pantothenate and CoA biosynthesis	SCO5512
sco00770	Pantothenate and CoA biosynthesis	SCO5513
sco00770	Pantothenate and CoA biosynthesis	SCO5514
sco00770	Pantothenate and CoA biosynthesis	SCO5523
sco00770	Pantothenate and CoA biosynthesis	SCO5568
sco00770	Pantothenate and CoA biosynthesis	SCO5883
sco00770	Pantothenate and CoA biosynthesis	SCO6411
sco00770	Pantothenate and CoA biosynthesis	SCO6414
sco00770	Pantothenate and CoA biosynthesis	SCO6415
sco00770	Pantothenate and CoA biosynthesis	SCO6562
sco00770	Pantothenate and CoA biosynthesis	SCO7139
sco00770	Pantothenate and CoA biosynthesis	SCO7154
sco00780	Biotin metabolism	SCO0330
sco00780	Biotin metabolism	SCO0548
sco00780	Biotin metabolism	SCO1243
sco00780	Biotin metabolism	SCO1244
sco00780	Biotin metabolism	SCO1245
sco00780	Biotin metabolism	SCO1246
sco00780	Biotin metabolism	SCO1346
sco00780	Biotin metabolism	SCO1815
sco00780	Biotin metabolism	SCO1831
sco00780	Biotin metabolism	SCO2390
sco00780	Biotin metabolism	SCO3248
sco00780	Biotin metabolism	SCO3502
sco00780	Biotin metabolism	SCO4501
sco00780	Biotin metabolism	SCO4681
sco00780	Biotin metabolism	SCO4927
sco00780	Biotin metabolism	SCO6249
sco00780	Biotin metabolism	SCO6264
sco00780	Biotin metabolism	SCO7266
sco00780	Biotin metabolism	SCO7810
sco00785	Lipoic acid metabolism	SCO1268
sco00785	Lipoic acid metabolism	SCO1378
sco00785	Lipoic acid metabolism	SCO2180
sco00785	Lipoic acid metabolism	SCO2181
sco00785	Lipoic acid metabolism	SCO2183
sco00785	Lipoic acid metabolism	SCO2193
sco00785	Lipoic acid metabolism	SCO2194
sco00785	Lipoic acid metabolism	SCO2371
sco00785	Lipoic acid metabolism	SCO3815
sco00785	Lipoic acid metabolism	SCO3816
sco00785	Lipoic acid metabolism	SCO3817
sco00785	Lipoic acid metabolism	SCO3829
sco00785	Lipoic acid metabolism	SCO3830
sco00785	Lipoic acid metabolism	SCO3831
sco00785	Lipoic acid metabolism	SCO5281
sco00785	Lipoic acid metabolism	SCO5471
sco00785	Lipoic acid metabolism	SCO5472
sco00785	Lipoic acid metabolism	SCO6423
sco00785	Lipoic acid metabolism	SCO7123
sco00785	Lipoic acid metabolism	SCO7124
sco00790	Folate biosynthesis	SCO0828
sco00790	Folate biosynthesis	SCO1290
sco00790	Folate biosynthesis	SCO1441
sco00790	Folate biosynthesis	SCO1547
sco00790	Folate biosynthesis	SCO1821
sco00790	Folate biosynthesis	SCO2068
sco00790	Folate biosynthesis	SCO2286
sco00790	Folate biosynthesis	SCO2614
sco00790	Folate biosynthesis	SCO2687
sco00790	Folate biosynthesis	SCO3180
sco00790	Folate biosynthesis	SCO3181
sco00790	Folate biosynthesis	SCO3398
sco00790	Folate biosynthesis	SCO3400
sco00790	Folate biosynthesis	SCO3401
sco00790	Folate biosynthesis	SCO3403
sco00790	Folate biosynthesis	SCO3827
sco00790	Folate biosynthesis	SCO3851
sco00790	Folate biosynthesis	SCO5141
sco00790	Folate biosynthesis	SCO5201
sco00790	Folate biosynthesis	SCO6540
sco00790	Folate biosynthesis	SCO6655
sco00860	Porphyrin metabolism	SCO0401
sco00860	Porphyrin metabolism	SCO0838
sco00860	Porphyrin metabolism	SCO1553
sco00860	Porphyrin metabolism	SCO1554
sco00860	Porphyrin metabolism	SCO1555
sco00860	Porphyrin metabolism	SCO1847
sco00860	Porphyrin metabolism	SCO1848
sco00860	Porphyrin metabolism	SCO1849
sco00860	Porphyrin metabolism	SCO1850
sco00860	Porphyrin metabolism	SCO1851
sco00860	Porphyrin metabolism	SCO1852
sco00860	Porphyrin metabolism	SCO1853
sco00860	Porphyrin metabolism	SCO1855
sco00860	Porphyrin metabolism	SCO1856
sco00860	Porphyrin metabolism	SCO1857
sco00860	Porphyrin metabolism	SCO1858
sco00860	Porphyrin metabolism	SCO1930
sco00860	Porphyrin metabolism	SCO1934
sco00860	Porphyrin metabolism	SCO2113
sco00860	Porphyrin metabolism	SCO2173
sco00860	Porphyrin metabolism	SCO2175
sco00860	Porphyrin metabolism	SCO2177
sco00860	Porphyrin metabolism	SCO2267
sco00860	Porphyrin metabolism	SCO2299
sco00860	Porphyrin metabolism	SCO2958
sco00860	Porphyrin metabolism	SCO3282
sco00860	Porphyrin metabolism	SCO3283
sco00860	Porphyrin metabolism	SCO3311
sco00860	Porphyrin metabolism	SCO3317
sco00860	Porphyrin metabolism	SCO3318
sco00860	Porphyrin metabolism	SCO3319
sco00860	Porphyrin metabolism	SCO4469
sco00860	Porphyrin metabolism	SCO5277
sco00860	Porphyrin metabolism	SCO5278
sco00860	Porphyrin metabolism	SCO5381
sco00860	Porphyrin metabolism	SCO5547
sco00860	Porphyrin metabolism	SCO5859
sco00860	Porphyrin metabolism	SCO6031
sco00860	Porphyrin metabolism	SCO6041
sco00860	Porphyrin metabolism	SCO6042
sco00860	Porphyrin metabolism	SCO6971
sco00860	Porphyrin metabolism	SCO7343
sco00900	Terpenoid backbone biosynthesis	SCO0185
sco00900	Terpenoid backbone biosynthesis	SCO0565
sco00900	Terpenoid backbone biosynthesis	SCO0568
sco00900	Terpenoid backbone biosynthesis	SCO2509
sco00900	Terpenoid backbone biosynthesis	SCO3079
sco00900	Terpenoid backbone biosynthesis	SCO3148
sco00900	Terpenoid backbone biosynthesis	SCO3858
sco00900	Terpenoid backbone biosynthesis	SCO4233
sco00900	Terpenoid backbone biosynthesis	SCO4234
sco00900	Terpenoid backbone biosynthesis	SCO4492
sco00900	Terpenoid backbone biosynthesis	SCO4502
sco00900	Terpenoid backbone biosynthesis	SCO5058
sco00900	Terpenoid backbone biosynthesis	SCO5250
sco00900	Terpenoid backbone biosynthesis	SCO5399
sco00900	Terpenoid backbone biosynthesis	SCO5694
sco00900	Terpenoid backbone biosynthesis	SCO5696
sco00900	Terpenoid backbone biosynthesis	SCO6013
sco00900	Terpenoid backbone biosynthesis	SCO6731
sco00900	Terpenoid backbone biosynthesis	SCO6750
sco00900	Terpenoid backbone biosynthesis	SCO6763
sco00900	Terpenoid backbone biosynthesis	SCO6767
sco00900	Terpenoid backbone biosynthesis	SCO6768
sco00900	Terpenoid backbone biosynthesis	SCO6788
sco00903	Limonene degradation	SCO1706
sco00903	Limonene degradation	SCO3415
sco00903	Limonene degradation	SCO3420
sco00903	Limonene degradation	SCO4913
sco00903	Limonene degradation	SCO7139
sco00903	Limonene degradation	SCP1.240c
sco00906	Carotenoid biosynthesis	SCO0186
sco00906	Carotenoid biosynthesis	SCO0187
sco00906	Carotenoid biosynthesis	SCO0189
sco00906	Carotenoid biosynthesis	SCO0191
sco00906	Carotenoid biosynthesis	SCO6760
sco00907	Pinene, camphor and geraniol degradation	SCO1324
sco00907	Pinene, camphor and geraniol degradation	SCO2778
sco00907	Pinene, camphor and geraniol degradation	SCO5459
sco00907	Pinene, camphor and geraniol degradation	SCO6027
sco00907	Pinene, camphor and geraniol degradation	SCO6732
sco00907	Pinene, camphor and geraniol degradation	SCO6789
sco00909	Sesquiterpenoid and triterpenoid biosynthesis	SCO5222
sco00909	Sesquiterpenoid and triterpenoid biosynthesis	SCO5223
sco00909	Sesquiterpenoid and triterpenoid biosynthesis	SCO6073
sco00909	Sesquiterpenoid and triterpenoid biosynthesis	SCO6764
sco00910	Nitrogen metabolism	SCO0213
sco00910	Nitrogen metabolism	SCO0216
sco00910	Nitrogen metabolism	SCO0217
sco00910	Nitrogen metabolism	SCO0219
sco00910	Nitrogen metabolism	SCO1613
sco00910	Nitrogen metabolism	SCO1977
sco00910	Nitrogen metabolism	SCO2025
sco00910	Nitrogen metabolism	SCO2026
sco00910	Nitrogen metabolism	SCO2093
sco00910	Nitrogen metabolism	SCO2198
sco00910	Nitrogen metabolism	SCO2210
sco00910	Nitrogen metabolism	SCO2241
sco00910	Nitrogen metabolism	SCO2473
sco00910	Nitrogen metabolism	SCO2486
sco00910	Nitrogen metabolism	SCO2487
sco00910	Nitrogen metabolism	SCO2488
sco00910	Nitrogen metabolism	SCO2553
sco00910	Nitrogen metabolism	SCO2959
sco00910	Nitrogen metabolism	SCO2999
sco00910	Nitrogen metabolism	SCO3562
sco00910	Nitrogen metabolism	SCO3721
sco00910	Nitrogen metabolism	SCO4683
sco00910	Nitrogen metabolism	SCO4947
sco00910	Nitrogen metabolism	SCO4948
sco00910	Nitrogen metabolism	SCO4950
sco00910	Nitrogen metabolism	SCO6055
sco00910	Nitrogen metabolism	SCO6532
sco00910	Nitrogen metabolism	SCO6534
sco00910	Nitrogen metabolism	SCO6535
sco00910	Nitrogen metabolism	SCO6962
sco00920	Sulfur metabolism	SCO0201
sco00920	Sulfur metabolism	SCO1028
sco00920	Sulfur metabolism	SCO3295
sco00920	Sulfur metabolism	SCO4164
sco00920	Sulfur metabolism	SCO4789
sco00920	Sulfur metabolism	SCO4958
sco00920	Sulfur metabolism	SCO5854
sco00920	Sulfur metabolism	SCO6094
sco00920	Sulfur metabolism	SCO6095
sco00920	Sulfur metabolism	SCO6096
sco00920	Sulfur metabolism	SCO6097
sco00920	Sulfur metabolism	SCO6098
sco00920	Sulfur metabolism	SCO6099
sco00920	Sulfur metabolism	SCO6100
sco00920	Sulfur metabolism	SCO6102
sco00920	Sulfur metabolism	SCO7507
sco00920	Sulfur metabolism	SCO7544
sco00920	Sulfur metabolism	SCO7545
sco00920	Sulfur metabolism	SCO7546
sco00930	Caprolactam degradation	SCO0524
sco00930	Caprolactam degradation	SCO1871
sco00930	Caprolactam degradation	SCO3415
sco00930	Caprolactam degradation	SCO5459
sco00930	Caprolactam degradation	SCO6732
sco00930	Caprolactam degradation	SCO6789
sco00946	Degradation of flavonoids	SCO0369
sco00946	Degradation of flavonoids	SCO0458
sco00946	Degradation of flavonoids	SCO0488
sco00946	Degradation of flavonoids	SCO1059
sco00946	Degradation of flavonoids	SCO2531
sco00946	Degradation of flavonoids	SCO2798
sco00946	Degradation of flavonoids	SCO5685
sco00946	Degradation of flavonoids	SCO6597
sco00946	Degradation of flavonoids	SCO6604
sco00946	Degradation of flavonoids	SCO7558
sco00970	Aminoacyl-tRNA biosynthesis	SCO0499
sco00970	Aminoacyl-tRNA biosynthesis	SCO1473
sco00970	Aminoacyl-tRNA biosynthesis	SCO1501
sco00970	Aminoacyl-tRNA biosynthesis	SCO1508
sco00970	Aminoacyl-tRNA biosynthesis	SCO1531
sco00970	Aminoacyl-tRNA biosynthesis	SCO1594
sco00970	Aminoacyl-tRNA biosynthesis	SCO1595
sco00970	Aminoacyl-tRNA biosynthesis	SCO1818
sco00970	Aminoacyl-tRNA biosynthesis	SCO2076
sco00970	Aminoacyl-tRNA biosynthesis	SCO2504
sco00970	Aminoacyl-tRNA biosynthesis	SCO2571
sco00970	Aminoacyl-tRNA biosynthesis	SCO2615
sco00970	Aminoacyl-tRNA biosynthesis	SCO2825
sco00970	Aminoacyl-tRNA biosynthesis	SCO3303
sco00970	Aminoacyl-tRNA biosynthesis	SCO3304
sco00970	Aminoacyl-tRNA biosynthesis	SCO3334
sco00970	Aminoacyl-tRNA biosynthesis	SCO3397
sco00970	Aminoacyl-tRNA biosynthesis	SCO3778
sco00970	Aminoacyl-tRNA biosynthesis	SCO3792
sco00970	Aminoacyl-tRNA biosynthesis	SCO3795
sco00970	Aminoacyl-tRNA biosynthesis	SCO3961
sco00970	Aminoacyl-tRNA biosynthesis	SCO4235
sco00970	Aminoacyl-tRNA biosynthesis	SCO4839
