gene_id	in_2v1	in_3v1	in_3v2	overlap_count	category
SC_RS21305	TRUE	TRUE	TRUE	3	All three
SC_RS21320	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21325	TRUE	TRUE	TRUE	3	All three
SC_RS21340	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21345	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21350	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21355	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21360	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21400	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21430	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21465	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21475	TRUE	TRUE	TRUE	3	All three
SC_RS21480	TRUE	FALSE	FALSE	1	2v1 only
SC_RS21490	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21495	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21515	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21520	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21525	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21530	TRUE	TRUE	TRUE	3	All three
SC_RS21540	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21545	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21550	TRUE	TRUE	TRUE	3	All three
SC_RS21555	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21560	TRUE	TRUE	TRUE	3	All three
SC_RS21565	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21570	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21590	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21620	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21625	TRUE	TRUE	TRUE	3	All three
SC_RS21630	TRUE	TRUE	TRUE	3	All three
SC_RS21635	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21640	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21645	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21670	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21675	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21680	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21685	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21690	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21700	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21735	TRUE	TRUE	TRUE	3	All three
SC_RS21755	TRUE	TRUE	TRUE	3	All three
SC_RS21775	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21790	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21815	TRUE	TRUE	TRUE	3	All three
SC_RS21830	TRUE	FALSE	FALSE	1	2v1 only
SC_RS21845	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21850	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21865	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21870	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21875	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21880	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21900	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21905	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21935	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS21940	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21945	TRUE	TRUE	TRUE	3	All three
SC_RS21955	TRUE	FALSE	FALSE	1	2v1 only
SC_RS21960	TRUE	FALSE	FALSE	1	2v1 only
SC_RS21965	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21970	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21975	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21980	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS21990	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22010	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22045	TRUE	TRUE	TRUE	3	All three
SC_RS22050	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22065	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22070	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22080	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22090	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22105	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22110	TRUE	TRUE	TRUE	3	All three
SC_RS22120	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22130	TRUE	TRUE	TRUE	3	All three
SC_RS22145	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22150	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22160	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22165	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22195	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22200	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22205	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22215	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22220	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22225	TRUE	TRUE	TRUE	3	All three
SC_RS22260	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22265	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22270	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22290	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22315	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22320	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22335	TRUE	TRUE	TRUE	3	All three
SC_RS22355	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22360	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22365	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22370	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22375	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22390	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22395	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22430	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22435	TRUE	TRUE	TRUE	3	All three
SC_RS22445	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22460	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22475	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22495	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22500	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22505	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22510	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22515	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22525	TRUE	TRUE	TRUE	3	All three
SC_RS22530	TRUE	TRUE	TRUE	3	All three
SC_RS22535	TRUE	TRUE	TRUE	3	All three
SC_RS22540	TRUE	TRUE	TRUE	3	All three
SC_RS22545	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22550	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22555	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22560	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22580	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22605	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22615	TRUE	TRUE	TRUE	3	All three
SC_RS22640	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22645	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22655	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22660	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22700	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22705	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22710	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22715	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22725	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22740	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22770	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22775	TRUE	TRUE	TRUE	3	All three
SC_RS22780	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22785	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22790	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22800	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22805	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22830	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22840	TRUE	FALSE	FALSE	1	2v1 only
SC_RS22845	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22855	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22865	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22875	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22880	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22885	TRUE	TRUE	TRUE	3	All three
SC_RS22890	TRUE	TRUE	TRUE	3	All three
SC_RS22895	TRUE	TRUE	TRUE	3	All three
SC_RS22900	TRUE	TRUE	TRUE	3	All three
SC_RS22905	TRUE	TRUE	TRUE	3	All three
SC_RS22910	TRUE	TRUE	TRUE	3	All three
SC_RS22915	TRUE	TRUE	TRUE	3	All three
SC_RS22950	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22975	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS22985	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS22990	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23000	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23010	TRUE	TRUE	TRUE	3	All three
SC_RS23015	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23030	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23035	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23040	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23045	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23050	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23080	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23085	TRUE	TRUE	TRUE	3	All three
SC_RS23100	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23105	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23115	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23125	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23130	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23150	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23160	TRUE	TRUE	TRUE	3	All three
SC_RS23165	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23170	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23175	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23180	TRUE	TRUE	TRUE	3	All three
SC_RS23185	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23200	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23205	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23225	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23230	TRUE	TRUE	TRUE	3	All three
SC_RS23245	TRUE	TRUE	TRUE	3	All three
SC_RS23250	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23260	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23275	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23300	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23315	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23320	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23325	TRUE	TRUE	TRUE	3	All three
SC_RS23330	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23335	TRUE	TRUE	TRUE	3	All three
SC_RS23340	TRUE	TRUE	TRUE	3	All three
SC_RS23345	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23360	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23365	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23370	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23380	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23400	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23405	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23410	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23415	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23420	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23425	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23430	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23435	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23440	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23445	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23450	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23455	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23460	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23465	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23470	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23475	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23480	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23485	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23490	TRUE	TRUE	TRUE	3	All three
SC_RS23495	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23525	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23530	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23535	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23540	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23545	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23550	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23560	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23565	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23580	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23590	TRUE	TRUE	TRUE	3	All three
SC_RS23600	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23605	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23610	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23615	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23620	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23630	TRUE	TRUE	TRUE	3	All three
SC_RS23650	TRUE	TRUE	TRUE	3	All three
SC_RS23655	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23660	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23670	TRUE	TRUE	TRUE	3	All three
SC_RS23690	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23715	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23720	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23725	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23735	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23745	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23750	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23755	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23760	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23765	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23785	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23795	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23800	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23805	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23810	TRUE	TRUE	TRUE	3	All three
SC_RS23815	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23820	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23825	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23830	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23835	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23840	TRUE	TRUE	TRUE	3	All three
SC_RS23845	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23855	TRUE	TRUE	TRUE	3	All three
SC_RS23860	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23865	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23875	TRUE	FALSE	FALSE	1	2v1 only
SC_RS23880	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23885	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23890	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23905	TRUE	TRUE	TRUE	3	All three
SC_RS23910	TRUE	TRUE	TRUE	3	All three
SC_RS23915	TRUE	TRUE	TRUE	3	All three
SC_RS23920	TRUE	TRUE	TRUE	3	All three
SC_RS23930	TRUE	TRUE	TRUE	3	All three
SC_RS23935	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23940	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS23960	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23990	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS23995	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24000	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24005	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24010	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24015	TRUE	TRUE	TRUE	3	All three
SC_RS24025	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24030	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24035	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24040	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24055	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24085	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24095	TRUE	TRUE	TRUE	3	All three
SC_RS24110	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24125	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24130	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24160	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24165	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24175	TRUE	TRUE	TRUE	3	All three
SC_RS24190	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24195	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24210	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24215	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24220	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24225	TRUE	TRUE	TRUE	3	All three
SC_RS24230	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24235	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24245	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24270	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24275	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24280	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24285	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24290	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24300	TRUE	TRUE	TRUE	3	All three
SC_RS24305	TRUE	TRUE	TRUE	3	All three
SC_RS24350	TRUE	TRUE	TRUE	3	All three
SC_RS24355	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24370	TRUE	TRUE	TRUE	3	All three
SC_RS24375	TRUE	TRUE	TRUE	3	All three
SC_RS24380	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24385	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24390	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24400	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24405	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24410	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24415	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24435	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24455	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24460	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24475	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24480	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24485	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24495	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24505	TRUE	TRUE	TRUE	3	All three
SC_RS24515	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24520	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24525	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24530	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24535	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24555	TRUE	TRUE	TRUE	3	All three
SC_RS24560	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24570	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24580	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24585	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24595	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24600	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24610	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24615	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24620	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24625	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24630	TRUE	TRUE	TRUE	3	All three
SC_RS24635	TRUE	TRUE	TRUE	3	All three
SC_RS24640	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24645	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24665	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24670	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24675	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24680	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24685	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24690	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24700	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24705	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24730	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24735	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24740	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24745	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24750	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24760	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24765	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24775	TRUE	TRUE	TRUE	3	All three
SC_RS24780	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24785	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24790	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24795	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24800	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24805	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24810	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24815	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24820	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24825	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24830	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24835	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24840	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24850	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24855	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24860	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24870	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24875	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24880	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS24890	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24895	TRUE	TRUE	TRUE	3	All three
SC_RS24900	TRUE	FALSE	FALSE	1	2v1 only
SC_RS24935	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24945	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS24955	TRUE	TRUE	TRUE	3	All three
SC_RS24960	TRUE	TRUE	TRUE	3	All three
SC_RS24965	TRUE	TRUE	TRUE	3	All three
SC_RS24970	TRUE	TRUE	TRUE	3	All three
SC_RS24975	TRUE	TRUE	TRUE	3	All three
SC_RS24995	TRUE	TRUE	TRUE	3	All three
SC_RS25000	TRUE	TRUE	TRUE	3	All three
SC_RS25005	TRUE	TRUE	TRUE	3	All three
SC_RS25010	TRUE	TRUE	TRUE	3	All three
SC_RS25015	TRUE	TRUE	TRUE	3	All three
SC_RS25020	TRUE	TRUE	TRUE	3	All three
SC_RS25025	TRUE	TRUE	TRUE	3	All three
SC_RS25030	TRUE	TRUE	TRUE	3	All three
SC_RS25055	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS25060	TRUE	TRUE	TRUE	3	All three
