pathway_id	pathway_name	n_query	n_pathway	enrichment	odds_ratio	pvalue	gene_list	padj
sco00052	Galactose metabolism - Streptomyces coelicolor	17	34	1.1870573084352867	1.3761735189381676	0.2231256705010757	SC_RS08950,SC_RS12640,SC_RS12675,SC_RS13170,SC_RS14070,SC_RS17045,SC_RS17810,SC_RS17815,SC_RS18025,SC_RS19500,SC_RS21020,SC_RS23610,SC_RS31485,SC_RS31490,SC_RS32795,SC_RS33950,SC_RS34480	0.7066139031274188
sco00051	Fructose and mannose metabolism - Streptomyces coelicolor	16	32	1.1870573084352865	1.3760517799352752	0.23304519874758936	SC_RS04690,SC_RS04815,SC_RS04820,SC_RS05990,SC_RS06000,SC_RS08075,SC_RS08905,SC_RS11250,SC_RS11760,SC_RS12640,SC_RS17240,SC_RS17255,SC_RS18100,SC_RS20385,SC_RS27400,SC_RS32985	0.7066139031274188
sco00071	Fatty acid degradation - Streptomyces coelicolor	16	32	1.1870573084352865	1.3760517799352752	0.23304519874758936	SC_RS08585,SC_RS08615,SC_RS10465,SC_RS12700,SC_RS14395,SC_RS15685,SC_RS15955,SC_RS17510,SC_RS18350,SC_RS24675,SC_RS24680,SC_RS32165,SC_RS32370,SC_RS34950,SC_RS35845,SC_RS37920	0.7066139031274188
sco00860	Porphyrin metabolism - Streptomyces coelicolor	20	41	1.158104691156377	1.3106811097737863	0.23857289768992512	SC_RS09790,SC_RS11265,SC_RS11285,SC_RS11290,SC_RS11295,SC_RS11305,SC_RS11310,SC_RS11685,SC_RS11705,SC_RS12605,SC_RS12925,SC_RS13360,SC_RS13525,SC_RS18690,SC_RS18695,SC_RS18700,SC_RS29920,SC_RS31540,SC_RS32445,SC_RS32450	0.7066139031274188
sco00480	Glutathione metabolism - Streptomyces coelicolor	10	19	1.2495340088792488	1.5284955498133792	0.24157740277860473	SC_RS12125,SC_RS12935,SC_RS14310,SC_RS15290,SC_RS20415,SC_RS24385,SC_RS31970,SC_RS32410,SC_RS35490,SC_RS37225	0.7066139031274188
sco00630	Glyoxylate and dicarboxylate metabolism - Streptomyces coelicolor	26	55	1.12230872797518	1.233922973578146	0.26001376264046006	SC_RS06190,SC_RS06870,SC_RS06875,SC_RS12940,SC_RS13085,SC_RS13235,SC_RS13520,SC_RS17510,SC_RS18640,SC_RS19490,SC_RS19950,SC_RS24675,SC_RS26295,SC_RS26345,SC_RS26505,SC_RS26785,SC_RS26790,SC_RS29545,SC_RS31400,SC_RS31405,SC_RS32240,SC_RS33255,SC_RS33270,SC_RS33275,SC_RS33605,SC_RS35845	0.74199049338863
sco03018	RNA degradation - Streptomyces coelicolor	7	13	1.2783694090841549	1.6044960740023664	0.2798340498918514	SC_RS21625,SC_RS23665,SC_RS25040,SC_RS25970,SC_RS28965,SC_RS30935,SC_RS31315	0.7795377104130146
sco04146	Peroxisome - Streptomyces coelicolor	10	20	1.1870573084352865	1.3753229974160206	0.310139417044434	SC_RS08615,SC_RS12700,SC_RS15685,SC_RS18350,SC_RS24680,SC_RS33270,SC_RS34950,SC_RS35840,SC_RS35885,SC_RS37225	0.7829229022442746
sco00770	Pantothenate and CoA biosynthesis - Streptomyces coelicolor	14	29	1.1461242977995871	1.2837861147046141	0.3118085666750469	SC_RS12010,SC_RS13305,SC_RS17475,SC_RS18845,SC_RS19040,SC_RS25850,SC_RS25880,SC_RS29755,SC_RS29800,SC_RS34270,SC_RS35000,SC_RS35545,SC_RS35550,SC_RS37920	0.7829229022442746
sco00946	Degradation of flavonoids - Streptomyces coelicolor	5	9	1.318952564928096	1.7188003869719446	0.31228465740481126	SC_RS04205,SC_RS14705,SC_RS16080,SC_RS30640,SC_RS35220	0.7829229022442746
sco00430	Taurine and hypotaurine metabolism - Streptomyces coelicolor	5	9	1.318952564928096	1.7188003869719446	0.31228465740481126	SC_RS17100,SC_RS19205,SC_RS20245,SC_RS29300,SC_RS31970	0.7829229022442746
sco00500	Starch and sucrose metabolism - Streptomyces coelicolor	24	52	1.0957452077864185	1.1791971817928988	0.32439746050854434	SC_RS04205,SC_RS08950,SC_RS11745,SC_RS12675,SC_RS13170,SC_RS14705,SC_RS15320,SC_RS16080,SC_RS18025,SC_RS21020,SC_RS23610,SC_RS23625,SC_RS23635,SC_RS29390,SC_RS29395,SC_RS29400,SC_RS29405,SC_RS30640,SC_RS32630,SC_RS32650,SC_RS32795,SC_RS34930,SC_RS35220,SC_RS35535	0.7829229022442746
sco00780	Biotin metabolism - Streptomyces coelicolor	9	18	1.1870573084352865	1.3752018082014854	0.32727555122874735	SC_RS08185,SC_RS08190,SC_RS08695,SC_RS11100,SC_RS13985,SC_RS18355,SC_RS19630,SC_RS24670,SC_RS33495	0.7829229022442746
sco00260	Glycine, serine and threonine metabolism - Streptomyces coelicolor	20	43	1.1042393566839874	1.1961452844543379	0.3314648352549979	SC_RS11065,SC_RS12120,SC_RS12215,SC_RS12220,SC_RS12940,SC_RS17500,SC_RS20205,SC_RS20210,SC_RS23650,SC_RS24000,SC_RS26300,SC_RS26345,SC_RS28950,SC_RS28955,SC_RS28960,SC_RS29545,SC_RS29760,SC_RS30500,SC_RS30545,SC_RS35885	0.7829229022442746
sco00401	Novobiocin biosynthesis - Streptomyces coelicolor	3	5	1.424468770122344	2.0621978730261037	0.3546573830679193	SC_RS12305,SC_RS18220,SC_RS25400	0.7829229022442746
sco00361	Chlorocyclohexane and chlorobenzene degradation - Streptomyces coelicolor	3	5	1.424468770122344	2.0621978730261037	0.3546573830679193	SC_RS19355,SC_RS23280,SC_RS39000	0.7829229022442746
sco01055	Biosynthesis of vancomycin group antibiotics - Streptomyces coelicolor	3	5	1.424468770122344	2.0621978730261037	0.3546573830679193	SC_RS18250,SC_RS18255,SC_RS33145	0.7829229022442746
sco00311	Penicillin and cephalosporin biosynthesis - Streptomyces coelicolor	3	5	1.424468770122344	2.0621978730261037	0.3546573830679193	SC_RS18035,SC_RS20990,SC_RS35885	0.7829229022442746
sco00053	Ascorbate and aldarate metabolism - Streptomyces coelicolor	7	14	1.1870573084352867	1.3749596644078734	0.36772433680705874	SC_RS02645,SC_RS11505,SC_RS11510,SC_RS14760,SC_RS14765,SC_RS17375,SC_RS37920	0.7967360630819605
sco00250	Alanine, aspartate and glutamate metabolism - Streptomyces coelicolor	16	35	1.0853095391408334	1.1579628683358882	0.39441817097178544	SC_RS09865,SC_RS10875,SC_RS11915,SC_RS13085,SC_RS13235,SC_RS17100,SC_RS19035,SC_RS19205,SC_RS20280,SC_RS22530,SC_RS22565,SC_RS25400,SC_RS26060,SC_RS27080,SC_RS29785,SC_RS30595	0.8390350182490709
sco00410	beta-Alanine metabolism - Streptomyces coelicolor	9	19	1.124580607991324	1.237391023571198	0.4044038848338755	SC_RS15715,SC_RS17475,SC_RS18350,SC_RS19040,SC_RS19205,SC_RS20245,SC_RS30595,SC_RS34270,SC_RS37920	0.8449152593850613
sco00020	Citrate cycle (TCA cycle) - Streptomyces coelicolor	16	36	1.055162051942477	1.0998058252427185	0.4513035662652238	SC_RS08300,SC_RS12940,SC_RS12945,SC_RS12955,SC_RS13890,SC_RS25125,SC_RS25130,SC_RS26205,SC_RS26295,SC_RS27055,SC_RS27690,SC_RS27695,SC_RS31400,SC_RS31405,SC_RS32240,SC_RS37225	0.8526211598553948
sco00900	Terpenoid backbone biosynthesis - Streptomyces coelicolor	10	22	1.0791430076684423	1.1455641688199827	0.45544448059679177	SC_RS17510,SC_RS23350,SC_RS23355,SC_RS24675,SC_RS28430,SC_RS30685,SC_RS30695,SC_RS32305,SC_RS35845,SC_RS36000	0.8526211598553948
sco00670	One carbon pool by folate - Streptomyces coelicolor	10	22	1.0791430076684423	1.1455641688199827	0.45544448059679177	SC_RS12940,SC_RS17500,SC_RS18030,SC_RS26280,SC_RS26300,SC_RS26345,SC_RS29545,SC_RS30500,SC_RS30545,SC_RS30925	0.8526211598553948
sco00627	Aminobenzoate degradation - Streptomyces coelicolor	4	8	1.1870573084352865	1.3745970341715024	0.4554907745252244	SC_RS32145,SC_RS32160,SC_RS33935,SC_RS40200	0.8526211598553948
sco00999	Biosynthesis of various plant secondary metabolites - Streptomyces coelicolor	4	8	1.1870573084352865	1.3745970341715024	0.4554907745252244	SC_RS14705,SC_RS16080,SC_RS30640,SC_RS35220	0.8526211598553948
sco03070	Bacterial secretion system - Streptomyces coelicolor	7	15	1.1079201545396007	1.202807357212004	0.4567699749802886	SC_RS11755,SC_RS16355,SC_RS17125,SC_RS25410,SC_RS27915,SC_RS30120,SC_RS30150	0.8526211598553948
sco00790	Folate biosynthesis - Streptomyces coelicolor	9	20	1.0683515775917578	1.1246367452373265	0.48152935847978207	SC_RS08410,SC_RS12380,SC_RS13455,SC_RS15140,SC_RS18015,SC_RS18020,SC_RS19115,SC_RS28170,SC_RS34895	0.8526211598553948
sco03440	Homologous recombination - Streptomyces coelicolor	9	20	1.0683515775917578	1.1246367452373265	0.48152935847978207	SC_RS09640,SC_RS12360,SC_RS14870,SC_RS15495,SC_RS20225,SC_RS21535,SC_RS21680,SC_RS22460,SC_RS32660	0.8526211598553948
sco00460	Cyanoamino acid metabolism - Streptomyces coelicolor	6	13	1.0957452077864185	1.1781566820276497	0.4885309537572838	SC_RS14705,SC_RS16080,SC_RS26345,SC_RS30640,SC_RS31970,SC_RS35220	0.8526211598553948
