GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0006098	1	11	448	7646	1.5515422077922076	1.6080536912751677	0.4855319437331623	SC_RS35475	0.6844651706793885
GO:0004497	2	28	448	7646	1.2190688775510203	1.236978268368403	0.4945842224102284	SC_RS16000,SC_RS34365	0.6876753229402491
GO:0003924	2	28	448	7646	1.2190688775510203	1.236978268368403	0.4945842224102284	SC_RS30745,SC_RS36165	0.6876753229402491
GO:0006352	3	46	448	7646	1.1130628881987576	1.1217663966553435	0.5108523232760862	SC_RS18895,SC_RS22135,SC_RS27140	0.7026244996425667
GO:0042578	1	12	448	7646	1.4222470238095237	1.4616636160260321	0.5157194603287805	SC_RS20045	0.7026244996425667
GO:0042834	1	12	448	7646	1.4222470238095237	1.4616636160260321	0.5157194603287805	SC_RS29620	0.7026244996425667
GO:0003824	7	118	448	7646	1.0124470338983051	1.0134420134420135	0.5425972042268001	SC_RS07200,SC_RS12165,SC_RS21745,SC_RS26200,SC_RS33785,SC_RS35045,SC_RS38215	0.7246981093373558
GO:0008483	1	13	448	7646	1.3128434065934067	1.3396718866517525	0.5441393819652363	SC_RS31235	0.7246981093373558
GO:0008137	1	13	448	7646	1.3128434065934067	1.3396718866517525	0.5441393819652363	SC_RS24995	0.7246981093373558
GO:0008757	2	31	448	7646	1.1010944700460827	1.1085511056131128	0.5497709794973044	SC_RS24550,SC_RS27295	0.7246981093373558
GO:0051287	2	31	448	7646	1.1010944700460827	1.1085511056131128	0.5497709794973044	SC_RS24990,SC_RS30010	0.7246981093373558
GO:0016987	3	49	448	7646	1.0449161807580174	1.0481680508060576	0.5540848512594491	SC_RS18895,SC_RS22135,SC_RS27140	0.725672418101085
GO:0004252	2	32	448	7646	1.0666852678571428	1.0714499252615846	0.5672024865651174	SC_RS31225,SC_RS31230	0.7333892023740053
GO:0043565	2	32	448	7646	1.0666852678571428	1.0714499252615846	0.5672024865651174	SC_RS28795,SC_RS32835	0.7333892023740053
GO:0003995	1	14	448	7646	1.2190688775510203	1.2364481156427465	0.5708949900982866	SC_RS08000	0.7334916644933682
GO:0009306	1	15	448	7646	1.137797619047619	1.1479705976350272	0.5960835441386388	SC_RS30825	0.7515835991313272
GO:0004177	1	15	448	7646	1.137797619047619	1.1479705976350272	0.5960835441386388	SC_RS35870	0.7515835991313272
GO:0006096	1	15	448	7646	1.137797619047619	1.1479705976350272	0.5960835441386388	SC_RS35480	0.7515835991313272
GO:0008168	3	53	448	7646	0.9660545822102425	0.9637752808988764	0.6080384833052155	SC_RS13615,SC_RS24550,SC_RS27295	0.7586667787782094
GO:0010181	2	35	448	7646	0.9752551020408162	0.9736377225166463	0.6165393759939033	SC_RS24990,SC_RS29130	0.7586667787782094
GO:0043856	1	16	448	7646	1.0666852678571428	1.071290082028337	0.6197966318369599	SC_RS26630	0.7586667787782094
GO:0016853	1	16	448	7646	1.0666852678571428	1.071290082028337	0.6197966318369599	SC_RS13610	0.7586667787782094
GO:0006508	6	109	448	7646	0.9394659239842725	0.9350700698501955	0.6219906928146185	SC_RS14265,SC_RS16700,SC_RS17950,SC_RS19145,SC_RS31225,SC_RS31230	0.7586667787782094
GO:0000287	2	36	448	7646	0.9481646825396826	0.9448694275916645	0.6319976315472751	SC_RS19170,SC_RS25840	0.7586667787782094
GO:0006281	2	36	448	7646	0.9481646825396826	0.9448694275916645	0.6319976315472751	SC_RS18890,SC_RS33005	0.7586667787782094
GO:0016616	1	17	448	7646	1.003939075630252	1.0041946308724832	0.6421204993254324	SC_RS35475	0.7586667787782094
GO:0004222	1	17	448	7646	1.003939075630252	1.0041946308724832	0.6421204993254324	SC_RS19145	0.7586667787782094
GO:0006865	1	17	448	7646	1.003939075630252	1.0041946308724832	0.6421204993254324	SC_RS35860	0.7586667787782094
GO:0007165	5	93	448	7646	0.9175787250384025	0.911912579519803	0.6428112608367095	SC_RS10160,SC_RS12805,SC_RS13830,SC_RS21795,SC_RS28595	0.7586667787782094
GO:0009236	1	19	448	7646	0.8982612781954886	0.8923688789460602	0.6829206973152078	SC_RS09785	0.8013462517629317
GO:0016301	1	20	448	7646	0.8533482142857143	0.8452843518191452	0.7015455206537141	SC_RS10460	0.8137928039583084
GO:0004519	1	20	448	7646	0.8533482142857143	0.8452843518191452	0.7015455206537141	SC_RS20705	0.8137928039583084
GO:0009055	1	21	448	7646	0.8127125850340137	0.8029082774049217	0.7190786450632521	SC_RS08860	0.8247060166544643
GO:0016310	1	21	448	7646	0.8127125850340137	0.8029082774049217	0.7190786450632521	SC_RS10460	0.8247060166544643
GO:0009058	1	22	448	7646	0.7757711038961038	0.7645680196015766	0.7355839259828145	SC_RS36180	0.8388962751377042
GO:0008080	3	67	448	7646	0.7641924307036247	0.7514747191011236	0.7608754402491186	SC_RS11395,SC_RS16005,SC_RS19005	0.8595293995034958
GO:0005215	1	24	448	7646	0.7111235119047619	0.6978893103783679	0.7657479605236271	SC_RS13840	0.8595293995034958
GO:0000160	4	88	448	7646	0.7757711038961038	0.762977262977263	0.7663784300991761	SC_RS12805,SC_RS25495,SC_RS28600,SC_RS33650	0.8595293995034958
GO:0008237	1	25	448	7646	0.6826785714285714	0.668717375093214	0.7795166450795725	SC_RS35870	0.8694608733579847
GO:0004553	2	49	448	7646	0.6966107871720116	0.6822822249785326	0.7908099402335369	SC_RS12035,SC_RS21340	0.8765529788924821
GO:0004673	3	71	448	7646	0.7211393360160966	0.7068737607402512	0.7945110744641217	SC_RS10160,SC_RS13830,SC_RS28595	0.8765529788924821
GO:0006313	1	27	448	7646	0.6321097883597884	0.617105489588711	0.8046785285591445	SC_RS30375	0.8829715745811153
GO:0000155	3	76	448	7646	0.6736959586466165	0.6579959981529937	0.8309199832741003	SC_RS10160,SC_RS13830,SC_RS28595	0.9056999446122153
