bgc_name	gene_id	old_locus_tag	gene_name	product	bgc_role	baseMean	log2FoldChange_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4
cpk	SC_RS33670	SCO6284		acyl-CoA carboxylase subunit beta	biosynthesis	2919.912735780263	7.355541116261326	1.3859434302175416e-132	6.730961410184593	3.4357552988457296e-111	-0.5877253580790208	0.0236403343319453	22.879808249157023	39.577440765966905	33.041152610130624	5425.133928550143	5723.564834468516	4717.098695307105	2730.708642380191	4990.1852935851275	2597.0248261060337
cpk	SC_RS33675	SCO6285		hypothetical protein	biosynthesis	780.6468270070114	7.664631526602591	8.691379912918027e-67	7.3042448528369155	7.387939574390427e-61	-0.3296126971782642	0.2532530252219804	5.447573392656435	8.148296628287305	5.3580247475887495	1263.3705508493435	1476.7305031267956	1190.470319464372	728.2277790700531	1566.1907881376828	781.8776076463232
cpk	SC_RS33680	SCO6286		ScbR family autoregulator-binding transcription factor	regulator	1087.8915954507863	5.710584198462153	2.3438803640521873e-120	5.492916450310016	1.3724821712347965e-111	-0.2076831692691782	0.3118172454392384	27.237866963282173	33.75722888861883	36.61316910852312	1680.4054899646608	1906.9146516021276	1619.636735572218	1257.3717048691565	1873.0942828843276	1355.9932292041638
cpk	SC_RS33685	SCO6287		thioesterase II family protein	biosynthesis	65.56171407220211	3.996258035358049	1.6901550403076885e-21	3.694921823533646	5.830619059561464e-19	-0.2798356829602272	0.2945372030080933	2.179029357062574	10.476381379226536	6.2510288721868745	117.75104163256016	108.603866992133	88.32120447436826	90.2280621549626	92.83557670272178	73.40923508459723
cpk	SC_RS33690	SCO6288		AfsR/SARP family transcriptional regulator	biosynthesis	130.71285119746824	4.557470549862644	1.688600800468281e-43	3.895702317599557	2.0677326490173096e-32	-0.6369135989384406	0.0011388085249684	7.626602749719009	9.31233900375692	11.609053619775624	246.54124341817283	239.77477128133265	215.20518836712267	141.4543167977801	159.45875527761623	145.4333902619379
red	SC_RS31630	SCO5877		AfsR/SARP family transcriptional regulator	regulator	925.548157753473	5.7894075874883155	5.717037494598303e-87	4.998883834533164	3.458716656384043e-65	-0.7498722581039922	0.0027863849849283	33.7749550344699	23.2808475093923	34.82716085932687	1947.7984803385996	1837.8030998798613	1426.8228384802874	855.1291826170328	1404.5476663494142	765.9491887128729
red	SC_RS31635	SCO5878		beta-ketoacyl [acyl carrier protein] synthase domain-containing protein	biosynthesis	1994.3613983748712	5.223572719845425	1.0444191808991348e-101	4.506293966238835	5.687364086032264e-76	-0.6868043630932698	0.0028759539633886	99.14583574634712	96.61551716397804	93.76543308280311	3864.93262691872	3599.442448882123	3507.9689664467396	1774.2911835375874	3157.5017911478667	1755.5887824476788
red	SC_RS31640	SCO5879	redW	L-prolyl-[peptidyl-carrier protein] dehydrogenase	biosynthesis	950.7511622990036	4.711617690488158	2.014712268963635e-54	3.74395548948476	4.4080802322331915e-35	-0.9081718485925891	0.0013665436673887	90.42971831809682	67.51445777723767	48.222222728298746	1892.602679573337	1787.0272659614614	1833.5979633129411	718.9139145895408	1430.7600644772417	687.6921739528777
red	SC_RS31645	SCO5880		RedY protein	biosynthesis	435.5146036004637	4.03614110238112	3.8490227158226e-38	3.532747900918381	8.616782044160281e-30	-0.464493353058978	0.1049223034491441	45.75961649831405	51.217864520663056	34.82716085932687	751.8894637579103	744.7122308031978	719.0092420589416	400.4961726620276	813.6765252179732	358.0431560258185
red	SC_RS31650	SCO5881		response regulator transcription factor	regulator	1128.9515600639688	0.9068138863503556	3.114102431006804e-05	0.9663293723417876	6.189143763629263e-06	0.0582768238324108	0.8102587688180584	749.5860988295254	643.7154336346971	676.8971264453786	1497.6460607641247	1341.328279344396	1119.5645637595976	1156.6655451736176	1828.314769415956	1146.8461632084243
red	SC_RS31655	SCO5882		nitroreductase family protein	biosynthesis	107.92409568227296	2.8035466677956324	3.896542864712018e-17	3.9936087821269073	4.919910877896893e-35	1.136490037037943	3.339122587910572e-06	8.716117428250296	15.132550881104994	15.181070118168122	117.75104163256016	78.9846305397331	88.32120447436826	195.59115409075767	250.10996546968573	201.52912650582823
red	SC_RS31660	SCO5883		4'-phosphopantetheinyl transferase family protein	biosynthesis	122.01868889915583	3.918657768623064	2.2006111673010467e-19	5.419294395121746	1.0535332326799666e-36	1.4301819612510047	9.396507089597088e-08	6.537088071187722	8.148296628287305	3.5720164983924994	109.165028180186	93.08902885039971	82.1014013423705	206.651368161366	345.1299086830598	243.77406367715304
red	SC_RS31665	SCO5884		DUF6206 family protein	biosynthesis	199.73784045906183	4.12653824409611	9.263551234568584e-25	5.34306456292331	3.850253536842832e-41	1.1431734605370245	0.00011471711833998624	7.626602749719009	2.32808475093923	17.860082491962498	193.79858935358865	186.17805770079943	155.4950782999441	314.3429262172891	559.197826726983	360.81331584033165
red	SC_RS31670	SCO5885		DUF6041 domain-containing protein	biosynthesis	94.74070657445684	3.0750960078413816	2.2492054514553997e-12	4.969389848602481	3.0593458752081416e-31	1.7992262803329373	2.0407891872817487e-09	7.626602749719009	8.148296628287305	4.465020622990624	77.27412107136762	50.77583391839985	51.00238568238167	177.54554165976515	291.612929172079	184.21562766512133
red	SC_RS31675	SCO5886		beta-ketoacyl-[acyl-carrier-protein] synthase family protein	biosynthesis	1243.6458728633895	4.513731158140328	4.225870537207711e-53	5.801140494553172	5.767809347952495e-87	1.23443291343564	3.886615066334638e-06	51.20718989097049	36.085313639558066	50.00823097749499	1235.1593637915428	1074.7551512727969	911.8231391508724	1758.574037226723	3746.1885657686553	2329.0118640518913
red	SC_RS31680	SCO5887		acyl carrier protein	biosynthesis	350.3665917861064	4.198226737549501	2.2888183280127052e-29	5.814790459281897	1.447926655145322e-55	1.5404222208797602	1.699995252328515e-07	19.611264213563164	8.148296628287305	12.502057744373747	304.1901908841138	249.64785009879927	217.69310961992176	583.2807630920809	1152.253334369076	605.9724594247413
red	SC_RS31685	SCO5888		beta-ketoacyl-ACP synthase III	biosynthesis	347.67563562315064	3.0573760857787073	2.6225660022615835e-26	4.511398165009683	8.352192516357254e-57	1.4010856203018838	1.8680399410830703e-08	31.59592567740732	30.265101762209987	33.041152610130624	296.8307507820788	304.6550035103991	213.9612277407231	606.5654242933616	1004.8085949000476	607.3575393319978
red	SC_RS31690	SCO5889		acyl carrier protein	biosynthesis	43.62444282506701	7.561370501910009	2.5105576936081753e-08	9.830746061520086	5.727139296037209e-13	1.808321355586065	6.080084763143374e-06	0.0	0.0	0.0	28.21118705780087	19.746157634933276	33.586936912787934	87.31747950480253	157.27438876696397	66.48383554831446
red	SC_RS31695	SCO5890		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	biosynthesis	691.6314777584709	2.925658970482926	1.5882573682071662e-26	4.387603163369956	2.6083162636309226e-58	1.4070130623282635	4.6853944426767974e-08	66.46039539040851	54.7099916470719	83.94238771222373	613.2866751695842	504.9374595218651	492.608408054223	1111.8425723611522	2077.3325516303157	1219.5628583393934
red	SC_RS31700	SCO5891	redM	L-proline--[L-prolyl-carrier protein] ligase RedM	biosynthesis	254.92086045851104	3.0762014602647683	2.2887971604721068e-30	4.510737107399137	3.636754530912635e-66	1.394478308272887	2.019917751463272e-11	23.969322927688314	25.608932260331528	20.539094865756873	228.14264316308535	180.5362983765328	194.05785771833027	479.0819042163498	652.0334034297048	490.3182871688192
red	SC_RS31705	SCO5892		type I polyketide synthase	biosynthesis	650.0228501335537	3.375120414973527	6.274759690382406e-49	4.997725000986702	5.2008509567033684e-108	1.593378655313163	2.737641421763839e-16	50.1176752124392	36.085313639558066	46.436214479102496	512.7076604417724	420.3110696578654	472.70503803183016	1294.0450462611734	1744.2166587558434	1273.580974722399
red	SC_RS31710	SCO5893		NAD-dependent epimerase/dehydratase family protein	biosynthesis	220.3126767507771	3.756519148237988	1.8196158690651156e-23	5.42110339646465	2.5880398286825908e-48	1.5941059628725398	1.4688980169141874e-08	17.432234856500592	8.148296628287305	8.037037121383124	191.3454426529103	133.99178395133293	145.5433932887477	391.76442471154735	679.3379848128582	407.2134927334261
red	SC_RS31715	SCO5894		thioesterase II family protein	biosynthesis	121.34933968775228	2.848084988721325	3.3612246080177163e-16	4.703327832669052	2.4534843632080403e-44	1.793851799624076	3.179795482180909e-14	8.716117428250296	6.984254252817689	14.288065993569996	84.63356117340263	70.52199155333312	77.12555883677229	248.5637583236712	324.3784268318632	256.93232279609026
red	SC_RS31720	SCO5895		SAM-dependent methyltransferase	biosynthesis	330.0141419083188	3.938981356401516	2.403760393843726e-32	5.186477785402486	8.853697353820157e-56	1.1899295050854992	9.44185603694078e-06	18.52174953503188	16.29659325657461	19.646090741158748	365.51885840107224	242.59565094346596	258.743810291107	504.1129150077266	949.1072488784145	595.5843601203171
red	SC_RS31725	SCO5896		PEP/pyruvate-binding domain-containing protein	biosynthesis	815.0040567367269	3.683316358257795	9.596546824799376e-36	5.00001733030603	6.48838851926573e-65	1.2558288119079806	3.713996428369848e-06	76.2660274971901	32.59318651314922	47.32921860370062	809.5384112238512	622.0039655003982	633.1759588373725	1340.614368663735	2285.939553397608	1487.575820393536
red	SC_RS31730	SCO5897		aromatic ring-hydroxylating oxygenase subunit alpha	biosynthesis	914.9790620252847	2.598068584030966	3.1333684709340684e-22	4.107009457348655	1.4526755557879775e-53	1.4549409673065752	1.914909234570636e-08	103.50389446047228	118.73232229790072	108.05349907637311	848.7887584347046	674.1902392498647	541.1228724838055	1398.2439051369045	2718.444122506759	1723.7319445807782
red	SC_RS31735	SCO5898		DUF1295 domain-containing protein	transport	613.9845945014945	3.655549681340214	3.5721744045598173e-34	4.8865645136976195	2.545056837834115e-60	1.173779512342618	1.4529865526040366e-05	44.670101819782765	47.72573739425421	33.041152610130624	675.8419160368818	531.7358163121318	411.75096733825205	933.7149141713552	1757.322857819757	1090.057887010906
